Total Nacional;Provincias;Edad simple;Sexo;Periodo;Total
Total Nacional;18 Granada;33 años;Hombres;1 de enero de 2020;5.818
Total Nacional;18 Granada;33 años;Mujeres;1 de enero de 2020;5.659
Total Nacional;18 Granada;34 años;Hombres;1 de enero de 2020;5.867
Total Nacional;18 Granada;34 años;Mujeres;1 de enero de 2020;5.712
Total Nacional;18 Granada;35 años;Hombres;1 de enero de 2020;6.139
Total Nacional;18 Granada;35 años;Mujeres;1 de enero de 2020;6.070
Total Nacional;18 Granada;36 años;Hombres;1 de enero de 2020;6.286
Total Nacional;18 Granada;36 años;Mujeres;1 de enero de 2020;6.138
Total Nacional;18 Granada;37 años;Hombres;1 de enero de 2020;6.543
Total Nacional;18 Granada;37 años;Mujeres;1 de enero de 2020;6.490
Total Nacional;18 Granada;38 años;Hombres;1 de enero de 2020;6.819
Total Nacional;18 Granada;38 años;Mujeres;1 de enero de 2020;6.760
Total Nacional;18 Granada;39 años;Hombres;1 de enero de 2020;7.400
Total Nacional;18 Granada;39 años;Mujeres;1 de enero de 2020;6.969
Total Nacional;18 Granada;40 años;Hombres;1 de enero de 2020;7.214
Total Nacional;18 Granada;40 años;Mujeres;1 de enero de 2020;7.111
Total Nacional;18 Granada;41 años;Hombres;1 de enero de 2020;7.634
Total Nacional;18 Granada;41 años;Mujeres;1 de enero de 2020;7.185
Total Nacional;18 Granada;42 años;Hombres;1 de enero de 2020;7.490
Total Nacional;18 Granada;42 años;Mujeres;1 de enero de 2020;7.220
Total Nacional;18 Granada;43 años;Hombres;1 de enero de 2020;7.484
Total Nacional;18 Granada;43 años;Mujeres;1 de enero de 2020;7.238
Total Nacional;18 Granada;44 años;Hombres;1 de enero de 2020;7.376
Total Nacional;18 Granada;44 años;Mujeres;1 de enero de 2020;7.243
Total Nacional;18 Granada;45 años;Hombres;1 de enero de 2020;7.392
Total Nacional;18 Granada;45 años;Mujeres;1 de enero de 2020;7.199
Total Nacional;18 Granada;46 años;Hombres;1 de enero de 2020;7.277
Total Nacional;18 Granada;46 años;Mujeres;1 de enero de 2020;7.055
Total Nacional;18 Granada;47 años;Hombres;1 de enero de 2020;7.160
Total Nacional;18 Granada;47 años;Mujeres;1 de enero de 2020;6.994
Total Nacional;18 Granada;48 años;Hombres;1 de enero de 2020;6.989
Total Nacional;18 Granada;48 años;Mujeres;1 de enero de 2020;7.178
Total Nacional;18 Granada;49 años;Hombres;1 de enero de 2020;7.116
Total Nacional;18 Granada;49 años;Mujeres;1 de enero de 2020;6.918
Total Nacional;18 Granada;50 años;Hombres;1 de enero de 2020;7.052
Total Nacional;18 Granada;50 años;Mujeres;1 de enero de 2020;7.095
Total Nacional;18 Granada;51 años;Hombres;1 de enero de 2020;7.229
Total Nacional;18 Granada;51 años;Mujeres;1 de enero de 2020;7.230
Total Nacional;18 Granada;52 años;Hombres;1 de enero de 2020;7.232
Total Nacional;18 Granada;52 años;Mujeres;1 de enero de 2020;7.517
Total Nacional;18 Granada;53 años;Hombres;1 de enero de 2020;7.166
Total Nacional;18 Granada;53 años;Mujeres;1 de enero de 2020;7.275
Total Nacional;18 Granada;54 años;Hombres;1 de enero de 2020;7.211
Total Nacional;18 Granada;54 años;Mujeres;1 de enero de 2020;7.327
Total Nacional;18 Granada;55 años;Hombres;1 de enero de 2020;7.253
Total Nacional;18 Granada;55 años;Mujeres;1 de enero de 2020;7.528
Total Nacional;18 Granada;56 años;Hombres;1 de enero de 2020;6.793
Total Nacional;18 Granada;56 años;Mujeres;1 de enero de 2020;6.870
Total Nacional;18 Granada;57 años;Hombres;1 de enero de 2020;6.388
Total Nacional;18 Granada;57 años;Mujeres;1 de enero de 2020;6.714
Total Nacional;18 Granada;58 años;Hombres;1 de enero de 2020;6.315
Total Nacional;18 Granada;58 años;Mujeres;1 de enero de 2020;6.520
Total Nacional;18 Granada;59 años;Hombres;1 de enero de 2020;6.242
Total Nacional;18 Granada;59 años;Mujeres;1 de enero de 2020;6.622
Total Nacional;18 Granada;60 años;Hombres;1 de enero de 2020;6.024
Total Nacional;18 Granada;60 años;Mujeres;1 de enero de 2020;6.347
Total Nacional;18 Granada;61 años;Hombres;1 de enero de 2020;6.070
Total Nacional;18 Granada;61 años;Mujeres;1 de enero de 2020;6.387
Total Nacional;18 Granada;62 años;Hombres;1 de enero de 2020;5.817
Total Nacional;18 Granada;62 años;Mujeres;1 de enero de 2020;5.898
Total Nacional;18 Granada;63 años;Hombres;1 de enero de 2020;5.199
Total Nacional;18 Granada;63 años;Mujeres;1 de enero de 2020;5.406
Total Nacional;18 Granada;64 años;Hombres;1 de enero de 2020;4.924
Total Nacional;18 Granada;64 años;Mujeres;1 de enero de 2020;5.108
Total Nacional;18 Granada;65 años;Hombres;1 de enero de 2020;4.504
Total Nacional;18 Granada;65 años;Mujeres;1 de enero de 2020;5.001
Total Nacional;18 Granada;66 años;Hombres;1 de enero de 2020;4.559
Total Nacional;18 Granada;66 años;Mujeres;1 de enero de 2020;4.906
Total Nacional;18 Granada;67 años;Hombres;1 de enero de 2020;4.428
Total Nacional;18 Granada;67 años;Mujeres;1 de enero de 2020;4.705
Total Nacional;18 Granada;68 años;Hombres;1 de enero de 2020;4.128
Total Nacional;18 Granada;68 años;Mujeres;1 de enero de 2020;4.461
Total Nacional;18 Granada;69 años;Hombres;1 de enero de 2020;3.812
Total Nacional;18 Granada;69 años;Mujeres;1 de enero de 2020;4.256
Total Nacional;18 Granada;70 años;Hombres;1 de enero de 2020;3.956
Total Nacional;18 Granada;70 años;Mujeres;1 de enero de 2020;4.369
Total Nacional;18 Granada;71 años;Hombres;1 de enero de 2020;3.889
Total Nacional;18 Granada;71 años;Mujeres;1 de enero de 2020;4.717
Total Nacional;18 Granada;72 años;Hombres;1 de enero de 2020;3.546
Total Nacional;18 Granada;72 años;Mujeres;1 de enero de 2020;4.266
Total Nacional;18 Granada;73 años;Hombres;1 de enero de 2020;3.424
Total Nacional;18 Granada;73 años;Mujeres;1 de enero de 2020;3.893
Total Nacional;18 Granada;74 años;Hombres;1 de enero de 2020;3.603
Total Nacional;18 Granada;74 años;Mujeres;1 de enero de 2020;4.282
Total Nacional;18 Granada;75 años;Hombres;1 de enero de 2020;3.184
Total Nacional;18 Granada;75 años;Mujeres;1 de enero de 2020;3.808
Total Nacional;18 Granada;76 años;Hombres;1 de enero de 2020;3.154
Total Nacional;18 Granada;76 años;Mujeres;1 de enero de 2020;3.895
Total Nacional;18 Granada;77 años;Hombres;1 de enero de 2020;2.544
Total Nacional;18 Granada;77 años;Mujeres;1 de enero de 2020;3.274
Total Nacional;18 Granada;78 años;Hombres;1 de enero de 2020;2.309
Total Nacional;18 Granada;78 años;Mujeres;1 de enero de 2020;3.024
Total Nacional;18 Granada;79 años;Hombres;1 de enero de 2020;2.850
Total Nacional;18 Granada;79 años;Mujeres;1 de enero de 2020;3.768
Total Nacional;18 Granada;80 años;Hombres;1 de enero de 2020;1.772
Total Nacional;18 Granada;80 años;Mujeres;1 de enero de 2020;2.571
Total Nacional;18 Granada;81 años;Hombres;1 de enero de 2020;1.940
Total Nacional;18 Granada;81 años;Mujeres;1 de enero de 2020;2.615
Total Nacional;18 Granada;82 años;Hombres;1 de enero de 2020;1.980
Total Nacional;18 Granada;82 años;Mujeres;1 de enero de 2020;3.030
Total Nacional;18 Granada;83 años;Hombres;1 de enero de 2020;2.005
Total Nacional;18 Granada;83 años;Mujeres;1 de enero de 2020;3.146
Total Nacional;18 Granada;84 años;Hombres;1 de enero de 2020;1.875
Total Nacional;18 Granada;84 años;Mujeres;1 de enero de 2020;2.852
Total Nacional;18 Granada;85 años;Hombres;1 de enero de 2020;1.649
Total Nacional;18 Granada;85 años;Mujeres;1 de enero de 2020;2.662
Total Nacional;18 Granada;86 años;Hombres;1 de enero de 2020;1.570
Total Nacional;18 Granada;86 años;Mujeres;1 de enero de 2020;2.515
Total Nacional;18 Granada;87 años;Hombres;1 de enero de 2020;1.388
Total Nacional;18 Granada;87 años;Mujeres;1 de enero de 2020;2.255
Total Nacional;18 Granada;88 años;Hombres;1 de enero de 2020;1.150
Total Nacional;18 Granada;88 años;Mujeres;1 de enero de 2020;1.966
Total Nacional;18 Granada;89 años;Hombres;1 de enero de 2020;914
Total Nacional;18 Granada;89 años;Mujeres;1 de enero de 2020;1.739
Total Nacional;18 Granada;90 años;Hombres;1 de enero de 2020;666
Total Nacional;18 Granada;90 años;Mujeres;1 de enero de 2020;1.385
Total Nacional;18 Granada;91 años;Hombres;1 de enero de 2020;580
Total Nacional;18 Granada;91 años;Mujeres;1 de enero de 2020;1.099
Total Nacional;18 Granada;92 años;Hombres;1 de enero de 2020;402
Total Nacional;18 Granada;92 años;Mujeres;1 de enero de 2020;889
Total Nacional;18 Granada;93 años;Hombres;1 de enero de 2020;312
Total Nacional;18 Granada;93 años;Mujeres;1 de enero de 2020;726
Total Nacional;18 Granada;94 años;Hombres;1 de enero de 2020;234
Total Nacional;18 Granada;94 años;Mujeres;1 de enero de 2020;545
Total Nacional;18 Granada;95 años;Hombres;1 de enero de 2020;149
Total Nacional;18 Granada;95 años;Mujeres;1 de enero de 2020;435
Total Nacional;18 Granada;96 años;Hombres;1 de enero de 2020;106
Total Nacional;18 Granada;96 años;Mujeres;1 de enero de 2020;251
Total Nacional;18 Granada;97 años;Hombres;1 de enero de 2020;78
Total Nacional;18 Granada;97 años;Mujeres;1 de enero de 2020;202
Total Nacional;18 Granada;98 años;Hombres;1 de enero de 2020;52
Total Nacional;18 Granada;98 años;Mujeres;1 de enero de 2020;137
Total Nacional;18 Granada;99 años;Hombres;1 de enero de 2020;33
Total Nacional;18 Granada;99 años;Mujeres;1 de enero de 2020;81
Total Nacional;18 Granada;100 y más años;Hombres;1 de enero de 2020;33
Total Nacional;18 Granada;100 y más años;Mujeres;1 de enero de 2020;98
Total Nacional;19 Guadalajara;0 años;Hombres;1 de enero de 2020;1.107
Total Nacional;19 Guadalajara;0 años;Mujeres;1 de enero de 2020;1.028
Total Nacional;19 Guadalajara;1 año;Hombres;1 de enero de 2020;1.126
Total Nacional;19 Guadalajara;1 año;Mujeres;1 de enero de 2020;1.107
Total Nacional;19 Guadalajara;2 años;Hombres;1 de enero de 2020;1.212
Total Nacional;19 Guadalajara;2 años;Mujeres;1 de enero de 2020;1.180
Total Nacional;19 Guadalajara;3 años;Hombres;1 de enero de 2020;1.352
Total Nacional;19 Guadalajara;3 años;Mujeres;1 de enero de 2020;1.290
Total Nacional;19 Guadalajara;4 años;Hombres;1 de enero de 2020;1.399
Total Nacional;19 Guadalajara;4 años;Mujeres;1 de enero de 2020;1.348
Total Nacional;19 Guadalajara;5 años;Hombres;1 de enero de 2020;1.409
Total Nacional;19 Guadalajara;5 años;Mujeres;1 de enero de 2020;1.304
Total Nacional;19 Guadalajara;6 años;Hombres;1 de enero de 2020;1.434
Total Nacional;19 Guadalajara;6 años;Mujeres;1 de enero de 2020;1.386
Total Nacional;19 Guadalajara;7 años;Hombres;1 de enero de 2020;1.526
Total Nacional;19 Guadalajara;7 años;Mujeres;1 de enero de 2020;1.453
Total Nacional;19 Guadalajara;8 años;Hombres;1 de enero de 2020;1.531
Total Nacional;19 Guadalajara;8 años;Mujeres;1 de enero de 2020;1.506
Total Nacional;19 Guadalajara;9 años;Hombres;1 de enero de 2020;1.628
Total Nacional;19 Guadalajara;9 años;Mujeres;1 de enero de 2020;1.527
Total Nacional;19 Guadalajara;10 años;Hombres;1 de enero de 2020;1.675
Total Nacional;19 Guadalajara;10 años;Mujeres;1 de enero de 2020;1.590
Total Nacional;19 Guadalajara;11 años;Hombres;1 de enero de 2020;1.757
Total Nacional;19 Guadalajara;11 años;Mujeres;1 de enero de 2020;1.605
Total Nacional;19 Guadalajara;12 años;Hombres;1 de enero de 2020;1.571
Total Nacional;19 Guadalajara;12 años;Mujeres;1 de enero de 2020;1.520
Total Nacional;19 Guadalajara;13 años;Hombres;1 de enero de 2020;1.667
Total Nacional;19 Guadalajara;13 años;Mujeres;1 de enero de 2020;1.462
Total Nacional;19 Guadalajara;14 años;Hombres;1 de enero de 2020;1.529
Total Nacional;19 Guadalajara;14 años;Mujeres;1 de enero de 2020;1.451
Total Nacional;19 Guadalajara;15 años;Hombres;1 de enero de 2020;1.513
Total Nacional;19 Guadalajara;15 años;Mujeres;1 de enero de 2020;1.416
Total Nacional;19 Guadalajara;16 años;Hombres;1 de enero de 2020;1.536
Total Nacional;19 Guadalajara;16 años;Mujeres;1 de enero de 2020;1.459
Total Nacional;19 Guadalajara;17 años;Hombres;1 de enero de 2020;1.486
Total Nacional;19 Guadalajara;17 años;Mujeres;1 de enero de 2020;1.351
Total Nacional;19 Guadalajara;18 años;Hombres;1 de enero de 2020;1.382
Total Nacional;19 Guadalajara;18 años;Mujeres;1 de enero de 2020;1.337
Total Nacional;19 Guadalajara;19 años;Hombres;1 de enero de 2020;1.563
Total Nacional;19 Guadalajara;19 años;Mujeres;1 de enero de 2020;1.347
Total Nacional;19 Guadalajara;20 años;Hombres;1 de enero de 2020;1.415
Total Nacional;19 Guadalajara;20 años;Mujeres;1 de enero de 2020;1.261
Total Nacional;19 Guadalajara;21 años;Hombres;1 de enero de 2020;1.242
Total Nacional;19 Guadalajara;21 años;Mujeres;1 de enero de 2020;1.253
Total Nacional;19 Guadalajara;22 años;Hombres;1 de enero de 2020;1.286
Total Nacional;19 Guadalajara;22 años;Mujeres;1 de enero de 2020;1.278
Total Nacional;19 Guadalajara;23 años;Hombres;1 de enero de 2020;1.343
Total Nacional;19 Guadalajara;23 años;Mujeres;1 de enero de 2020;1.276
Total Nacional;19 Guadalajara;24 años;Hombres;1 de enero de 2020;1.288
Total Nacional;19 Guadalajara;24 años;Mujeres;1 de enero de 2020;1.208
Total Nacional;19 Guadalajara;25 años;Hombres;1 de enero de 2020;1.363
Total Nacional;19 Guadalajara;25 años;Mujeres;1 de enero de 2020;1.260
Total Nacional;19 Guadalajara;26 años;Hombres;1 de enero de 2020;1.316
Total Nacional;19 Guadalajara;26 años;Mujeres;1 de enero de 2020;1.246
Total Nacional;19 Guadalajara;27 años;Hombres;1 de enero de 2020;1.399
Total Nacional;19 Guadalajara;27 años;Mujeres;1 de enero de 2020;1.368
Total Nacional;19 Guadalajara;28 años;Hombres;1 de enero de 2020;1.413
Total Nacional;19 Guadalajara;28 años;Mujeres;1 de enero de 2020;1.308
Total Nacional;19 Guadalajara;29 años;Hombres;1 de enero de 2020;1.435
Total Nacional;19 Guadalajara;29 años;Mujeres;1 de enero de 2020;1.307
Total Nacional;19 Guadalajara;30 años;Hombres;1 de enero de 2020;1.439
Total Nacional;19 Guadalajara;30 años;Mujeres;1 de enero de 2020;1.405
Total Nacional;19 Guadalajara;31 años;Hombres;1 de enero de 2020;1.592
Total Nacional;19 Guadalajara;31 años;Mujeres;1 de enero de 2020;1.538
Total Nacional;19 Guadalajara;32 años;Hombres;1 de enero de 2020;1.550
Total Nacional;19 Guadalajara;32 años;Mujeres;1 de enero de 2020;1.545
Total Nacional;19 Guadalajara;33 años;Hombres;1 de enero de 2020;1.678
Total Nacional;19 Guadalajara;33 años;Mujeres;1 de enero de 2020;1.560
Total Nacional;19 Guadalajara;34 años;Hombres;1 de enero de 2020;1.674
Total Nacional;19 Guadalajara;34 años;Mujeres;1 de enero de 2020;1.696
Total Nacional;19 Guadalajara;35 años;Hombres;1 de enero de 2020;1.772
Total Nacional;19 Guadalajara;35 años;Mujeres;1 de enero de 2020;1.761
Total Nacional;19 Guadalajara;36 años;Hombres;1 de enero de 2020;1.996
Total Nacional;19 Guadalajara;36 años;Mujeres;1 de enero de 2020;1.897
Total Nacional;19 Guadalajara;37 años;Hombres;1 de enero de 2020;1.987
Total Nacional;19 Guadalajara;37 años;Mujeres;1 de enero de 2020;2.032
Total Nacional;19 Guadalajara;38 años;Hombres;1 de enero de 2020;2.141
Total Nacional;19 Guadalajara;38 años;Mujeres;1 de enero de 2020;2.103
Total Nacional;19 Guadalajara;39 años;Hombres;1 de enero de 2020;2.408
Total Nacional;19 Guadalajara;39 años;Mujeres;1 de enero de 2020;2.241
Total Nacional;19 Guadalajara;40 años;Hombres;1 de enero de 2020;2.354
Total Nacional;19 Guadalajara;40 años;Mujeres;1 de enero de 2020;2.359
Total Nacional;19 Guadalajara;41 años;Hombres;1 de enero de 2020;2.597
Total Nacional;19 Guadalajara;41 años;Mujeres;1 de enero de 2020;2.359
Total Nacional;19 Guadalajara;42 años;Hombres;1 de enero de 2020;2.633
Total Nacional;19 Guadalajara;42 años;Mujeres;1 de enero de 2020;2.384
Total Nacional;19 Guadalajara;43 años;Hombres;1 de enero de 2020;2.538
Total Nacional;19 Guadalajara;43 años;Mujeres;1 de enero de 2020;2.542
Total Nacional;19 Guadalajara;44 años;Hombres;1 de enero de 2020;2.594
Total Nacional;19 Guadalajara;44 años;Mujeres;1 de enero de 2020;2.351
Total Nacional;19 Guadalajara;45 años;Hombres;1 de enero de 2020;2.599
Total Nacional;19 Guadalajara;45 años;Mujeres;1 de enero de 2020;2.260
Total Nacional;19 Guadalajara;46 años;Hombres;1 de enero de 2020;2.471
Total Nacional;19 Guadalajara;46 años;Mujeres;1 de enero de 2020;2.240
Total Nacional;19 Guadalajara;47 años;Hombres;1 de enero de 2020;2.410
Total Nacional;19 Guadalajara;47 años;Mujeres;1 de enero de 2020;2.174
Total Nacional;19 Guadalajara;48 años;Hombres;1 de enero de 2020;2.351
Total Nacional;19 Guadalajara;48 años;Mujeres;1 de enero de 2020;2.174
Total Nacional;19 Guadalajara;49 años;Hombres;1 de enero de 2020;2.281
Total Nacional;19 Guadalajara;49 años;Mujeres;1 de enero de 2020;2.121
Total Nacional;19 Guadalajara;50 años;Hombres;1 de enero de 2020;2.208
Total Nacional;19 Guadalajara;50 años;Mujeres;1 de enero de 2020;1.989
Total Nacional;19 Guadalajara;51 años;Hombres;1 de enero de 2020;2.217
Total Nacional;19 Guadalajara;51 años;Mujeres;1 de enero de 2020;2.053
Total Nacional;19 Guadalajara;52 años;Hombres;1 de enero de 2020;2.190
Total Nacional;19 Guadalajara;52 años;Mujeres;1 de enero de 2020;1.967
Total Nacional;19 Guadalajara;53 años;Hombres;1 de enero de 2020;2.087
Total Nacional;19 Guadalajara;53 años;Mujeres;1 de enero de 2020;1.974
Total Nacional;19 Guadalajara;54 años;Hombres;1 de enero de 2020;2.056
Total Nacional;19 Guadalajara;54 años;Mujeres;1 de enero de 2020;1.892
Total Nacional;19 Guadalajara;55 años;Hombres;1 de enero de 2020;2.079
Total Nacional;19 Guadalajara;55 años;Mujeres;1 de enero de 2020;1.863
Total Nacional;19 Guadalajara;56 años;Hombres;1 de enero de 2020;1.927
Total Nacional;19 Guadalajara;56 años;Mujeres;1 de enero de 2020;1.808
Total Nacional;19 Guadalajara;57 años;Hombres;1 de enero de 2020;1.854
Total Nacional;19 Guadalajara;57 años;Mujeres;1 de enero de 2020;1.731
Total Nacional;19 Guadalajara;58 años;Hombres;1 de enero de 2020;1.792
Total Nacional;19 Guadalajara;58 años;Mujeres;1 de enero de 2020;1.627
Total Nacional;19 Guadalajara;59 años;Hombres;1 de enero de 2020;1.747
Total Nacional;19 Guadalajara;59 años;Mujeres;1 de enero de 2020;1.660
Total Nacional;19 Guadalajara;60 años;Hombres;1 de enero de 2020;1.705
Total Nacional;19 Guadalajara;60 años;Mujeres;1 de enero de 2020;1.586
Total Nacional;19 Guadalajara;61 años;Hombres;1 de enero de 2020;1.626
Total Nacional;19 Guadalajara;61 años;Mujeres;1 de enero de 2020;1.524
Total Nacional;19 Guadalajara;62 años;Hombres;1 de enero de 2020;1.540
Total Nacional;19 Guadalajara;62 años;Mujeres;1 de enero de 2020;1.374
Total Nacional;19 Guadalajara;63 años;Hombres;1 de enero de 2020;1.431
Total Nacional;19 Guadalajara;63 años;Mujeres;1 de enero de 2020;1.352
Total Nacional;19 Guadalajara;64 años;Hombres;1 de enero de 2020;1.358
Total Nacional;19 Guadalajara;64 años;Mujeres;1 de enero de 2020;1.287
Total Nacional;19 Guadalajara;65 años;Hombres;1 de enero de 2020;1.240
Total Nacional;19 Guadalajara;65 años;Mujeres;1 de enero de 2020;1.209
Total Nacional;19 Guadalajara;66 años;Hombres;1 de enero de 2020;1.213
Total Nacional;19 Guadalajara;66 años;Mujeres;1 de enero de 2020;1.141
Total Nacional;19 Guadalajara;67 años;Hombres;1 de enero de 2020;1.116
Total Nacional;19 Guadalajara;67 años;Mujeres;1 de enero de 2020;1.132
Total Nacional;19 Guadalajara;68 años;Hombres;1 de enero de 2020;1.026
Total Nacional;19 Guadalajara;68 años;Mujeres;1 de enero de 2020;965
Total Nacional;19 Guadalajara;69 años;Hombres;1 de enero de 2020;1.001
Total Nacional;19 Guadalajara;69 años;Mujeres;1 de enero de 2020;1.105
Total Nacional;19 Guadalajara;70 años;Hombres;1 de enero de 2020;1.003
Total Nacional;19 Guadalajara;70 años;Mujeres;1 de enero de 2020;1.012
Total Nacional;19 Guadalajara;71 años;Hombres;1 de enero de 2020;1.058
Total Nacional;19 Guadalajara;71 años;Mujeres;1 de enero de 2020;967
Total Nacional;19 Guadalajara;72 años;Hombres;1 de enero de 2020;909
Total Nacional;19 Guadalajara;72 años;Mujeres;1 de enero de 2020;912
Total Nacional;19 Guadalajara;73 años;Hombres;1 de enero de 2020;827
Total Nacional;19 Guadalajara;73 años;Mujeres;1 de enero de 2020;858
Total Nacional;19 Guadalajara;74 años;Hombres;1 de enero de 2020;860
Total Nacional;19 Guadalajara;74 años;Mujeres;1 de enero de 2020;856
Total Nacional;19 Guadalajara;75 años;Hombres;1 de enero de 2020;822
Total Nacional;19 Guadalajara;75 años;Mujeres;1 de enero de 2020;799
Total Nacional;19 Guadalajara;76 años;Hombres;1 de enero de 2020;781
Total Nacional;19 Guadalajara;76 años;Mujeres;1 de enero de 2020;793
Total Nacional;19 Guadalajara;77 años;Hombres;1 de enero de 2020;595
Total Nacional;19 Guadalajara;77 años;Mujeres;1 de enero de 2020;652
Total Nacional;19 Guadalajara;78 años;Hombres;1 de enero de 2020;561
Total Nacional;19 Guadalajara;78 años;Mujeres;1 de enero de 2020;629
Total Nacional;19 Guadalajara;79 años;Hombres;1 de enero de 2020;681
Total Nacional;19 Guadalajara;79 años;Mujeres;1 de enero de 2020;854
Total Nacional;19 Guadalajara;80 años;Hombres;1 de enero de 2020;380
Total Nacional;19 Guadalajara;80 años;Mujeres;1 de enero de 2020;498
Total Nacional;19 Guadalajara;81 años;Hombres;1 de enero de 2020;441
Total Nacional;19 Guadalajara;81 años;Mujeres;1 de enero de 2020;605
Total Nacional;19 Guadalajara;82 años;Hombres;1 de enero de 2020;519
Total Nacional;19 Guadalajara;82 años;Mujeres;1 de enero de 2020;732
Total Nacional;19 Guadalajara;83 años;Hombres;1 de enero de 2020;534
Total Nacional;19 Guadalajara;83 años;Mujeres;1 de enero de 2020;714
Total Nacional;19 Guadalajara;84 años;Hombres;1 de enero de 2020;528
Total Nacional;19 Guadalajara;84 años;Mujeres;1 de enero de 2020;728
Total Nacional;19 Guadalajara;85 años;Hombres;1 de enero de 2020;500
Total Nacional;19 Guadalajara;85 años;Mujeres;1 de enero de 2020;683
Total Nacional;19 Guadalajara;86 años;Hombres;1 de enero de 2020;501
Total Nacional;19 Guadalajara;86 años;Mujeres;1 de enero de 2020;683
Total Nacional;19 Guadalajara;87 años;Hombres;1 de enero de 2020;466
Total Nacional;19 Guadalajara;87 años;Mujeres;1 de enero de 2020;676
Total Nacional;19 Guadalajara;88 años;Hombres;1 de enero de 2020;376
Total Nacional;19 Guadalajara;88 años;Mujeres;1 de enero de 2020;571
Total Nacional;19 Guadalajara;89 años;Hombres;1 de enero de 2020;312
Total Nacional;19 Guadalajara;89 años;Mujeres;1 de enero de 2020;546
Total Nacional;19 Guadalajara;90 años;Hombres;1 de enero de 2020;292
Total Nacional;19 Guadalajara;90 años;Mujeres;1 de enero de 2020;482
Total Nacional;19 Guadalajara;91 años;Hombres;1 de enero de 2020;229
Total Nacional;19 Guadalajara;91 años;Mujeres;1 de enero de 2020;443
Total Nacional;19 Guadalajara;92 años;Hombres;1 de enero de 2020;203
Total Nacional;19 Guadalajara;92 años;Mujeres;1 de enero de 2020;335
Total Nacional;19 Guadalajara;93 años;Hombres;1 de enero de 2020;173
Total Nacional;19 Guadalajara;93 años;Mujeres;1 de enero de 2020;310
Total Nacional;19 Guadalajara;94 años;Hombres;1 de enero de 2020;125
Total Nacional;19 Guadalajara;94 años;Mujeres;1 de enero de 2020;252
Total Nacional;19 Guadalajara;95 años;Hombres;1 de enero de 2020;98
Total Nacional;19 Guadalajara;95 años;Mujeres;1 de enero de 2020;178
Total Nacional;19 Guadalajara;96 años;Hombres;1 de enero de 2020;75
Total Nacional;19 Guadalajara;96 años;Mujeres;1 de enero de 2020;161
Total Nacional;19 Guadalajara;97 años;Hombres;1 de enero de 2020;44
Total Nacional;19 Guadalajara;97 años;Mujeres;1 de enero de 2020;109
Total Nacional;19 Guadalajara;98 años;Hombres;1 de enero de 2020;20
Total Nacional;19 Guadalajara;98 años;Mujeres;1 de enero de 2020;79
Total Nacional;19 Guadalajara;99 años;Hombres;1 de enero de 2020;29
Total Nacional;19 Guadalajara;99 años;Mujeres;1 de enero de 2020;59
Total Nacional;19 Guadalajara;100 y más años;Hombres;1 de enero de 2020;15
Total Nacional;19 Guadalajara;100 y más años;Mujeres;1 de enero de 2020;58
Total Nacional;21 Huelva;0 años;Hombres;1 de enero de 2020;2.288
Total Nacional;21 Huelva;0 años;Mujeres;1 de enero de 2020;2.242
Total Nacional;21 Huelva;1 año;Hombres;1 de enero de 2020;2.187
Total Nacional;21 Huelva;1 año;Mujeres;1 de enero de 2020;2.080
Total Nacional;21 Huelva;2 años;Hombres;1 de enero de 2020;2.452
Total Nacional;21 Huelva;2 años;Mujeres;1 de enero de 2020;2.296
Total Nacional;21 Huelva;3 años;Hombres;1 de enero de 2020;2.477
Total Nacional;21 Huelva;3 años;Mujeres;1 de enero de 2020;2.309
Total Nacional;21 Huelva;4 años;Hombres;1 de enero de 2020;2.597
Total Nacional;21 Huelva;4 años;Mujeres;1 de enero de 2020;2.408
Total Nacional;21 Huelva;5 años;Hombres;1 de enero de 2020;2.672
Total Nacional;21 Huelva;5 años;Mujeres;1 de enero de 2020;2.574
Total Nacional;21 Huelva;6 años;Hombres;1 de enero de 2020;2.697
Total Nacional;21 Huelva;6 años;Mujeres;1 de enero de 2020;2.557
Total Nacional;21 Huelva;7 años;Hombres;1 de enero de 2020;2.691
Total Nacional;21 Huelva;7 años;Mujeres;1 de enero de 2020;2.585
Total Nacional;21 Huelva;8 años;Hombres;1 de enero de 2020;2.817
Total Nacional;21 Huelva;8 años;Mujeres;1 de enero de 2020;2.711
Total Nacional;21 Huelva;9 años;Hombres;1 de enero de 2020;3.036
Total Nacional;21 Huelva;9 años;Mujeres;1 de enero de 2020;2.787
Total Nacional;21 Huelva;10 años;Hombres;1 de enero de 2020;3.132
Total Nacional;21 Huelva;10 años;Mujeres;1 de enero de 2020;2.836
Total Nacional;21 Huelva;11 años;Hombres;1 de enero de 2020;3.275
Total Nacional;21 Huelva;11 años;Mujeres;1 de enero de 2020;2.993
Total Nacional;21 Huelva;12 años;Hombres;1 de enero de 2020;3.182
Total Nacional;21 Huelva;12 años;Mujeres;1 de enero de 2020;2.921
Total Nacional;21 Huelva;13 años;Hombres;1 de enero de 2020;3.083
Total Nacional;21 Huelva;13 años;Mujeres;1 de enero de 2020;2.874
Total Nacional;21 Huelva;14 años;Hombres;1 de enero de 2020;2.935
Total Nacional;21 Huelva;14 años;Mujeres;1 de enero de 2020;2.885
Total Nacional;21 Huelva;15 años;Hombres;1 de enero de 2020;2.974
