Total Nacional;Provincias;Edad simple;Sexo;Periodo;Total
Total Nacional;30 Murcia;81 años;Mujeres;1 de enero de 2022;5.215
Total Nacional;30 Murcia;82 años;Hombres;1 de enero de 2022;2.160
Total Nacional;30 Murcia;82 años;Mujeres;1 de enero de 2022;3.006
Total Nacional;30 Murcia;83 años;Hombres;1 de enero de 2022;2.707
Total Nacional;30 Murcia;83 años;Mujeres;1 de enero de 2022;4.077
Total Nacional;30 Murcia;84 años;Hombres;1 de enero de 2022;2.499
Total Nacional;30 Murcia;84 años;Mujeres;1 de enero de 2022;3.755
Total Nacional;30 Murcia;85 años;Hombres;1 de enero de 2022;2.385
Total Nacional;30 Murcia;85 años;Mujeres;1 de enero de 2022;3.616
Total Nacional;30 Murcia;86 años;Hombres;1 de enero de 2022;2.020
Total Nacional;30 Murcia;86 años;Mujeres;1 de enero de 2022;3.349
Total Nacional;30 Murcia;87 años;Hombres;1 de enero de 2022;1.908
Total Nacional;30 Murcia;87 años;Mujeres;1 de enero de 2022;3.063
Total Nacional;30 Murcia;88 años;Hombres;1 de enero de 2022;1.578
Total Nacional;30 Murcia;88 años;Mujeres;1 de enero de 2022;2.802
Total Nacional;30 Murcia;89 años;Hombres;1 de enero de 2022;1.329
Total Nacional;30 Murcia;89 años;Mujeres;1 de enero de 2022;2.437
Total Nacional;30 Murcia;90 años;Hombres;1 de enero de 2022;1.080
Total Nacional;30 Murcia;90 años;Mujeres;1 de enero de 2022;2.068
Total Nacional;30 Murcia;91 años;Hombres;1 de enero de 2022;915
Total Nacional;30 Murcia;91 años;Mujeres;1 de enero de 2022;1.794
Total Nacional;30 Murcia;92 años;Hombres;1 de enero de 2022;668
Total Nacional;30 Murcia;92 años;Mujeres;1 de enero de 2022;1.333
Total Nacional;30 Murcia;93 años;Hombres;1 de enero de 2022;491
Total Nacional;30 Murcia;93 años;Mujeres;1 de enero de 2022;1.091
Total Nacional;30 Murcia;94 años;Hombres;1 de enero de 2022;330
Total Nacional;30 Murcia;94 años;Mujeres;1 de enero de 2022;727
Total Nacional;30 Murcia;95 años;Hombres;1 de enero de 2022;242
Total Nacional;30 Murcia;95 años;Mujeres;1 de enero de 2022;616
Total Nacional;30 Murcia;96 años;Hombres;1 de enero de 2022;156
Total Nacional;30 Murcia;96 años;Mujeres;1 de enero de 2022;410
Total Nacional;30 Murcia;97 años;Hombres;1 de enero de 2022;114
Total Nacional;30 Murcia;97 años;Mujeres;1 de enero de 2022;291
Total Nacional;30 Murcia;98 años;Hombres;1 de enero de 2022;64
Total Nacional;30 Murcia;98 años;Mujeres;1 de enero de 2022;190
Total Nacional;30 Murcia;99 años;Hombres;1 de enero de 2022;44
Total Nacional;30 Murcia;99 años;Mujeres;1 de enero de 2022;147
Total Nacional;30 Murcia;100 y más años;Hombres;1 de enero de 2022;54
Total Nacional;30 Murcia;100 y más años;Mujeres;1 de enero de 2022;150
Total Nacional;31 Navarra;0 años;Hombres;1 de enero de 2022;2.663
Total Nacional;31 Navarra;0 años;Mujeres;1 de enero de 2022;2.515
Total Nacional;31 Navarra;1 año;Hombres;1 de enero de 2022;2.670
Total Nacional;31 Navarra;1 año;Mujeres;1 de enero de 2022;2.510
Total Nacional;31 Navarra;2 años;Hombres;1 de enero de 2022;2.849
Total Nacional;31 Navarra;2 años;Mujeres;1 de enero de 2022;2.638
Total Nacional;31 Navarra;3 años;Hombres;1 de enero de 2022;2.886
Total Nacional;31 Navarra;3 años;Mujeres;1 de enero de 2022;2.818
Total Nacional;31 Navarra;4 años;Hombres;1 de enero de 2022;3.107
Total Nacional;31 Navarra;4 años;Mujeres;1 de enero de 2022;3.026
Total Nacional;31 Navarra;5 años;Hombres;1 de enero de 2022;3.279
Total Nacional;31 Navarra;5 años;Mujeres;1 de enero de 2022;3.173
Total Nacional;31 Navarra;6 años;Hombres;1 de enero de 2022;3.454
Total Nacional;31 Navarra;6 años;Mujeres;1 de enero de 2022;3.267
Total Nacional;31 Navarra;7 años;Hombres;1 de enero de 2022;3.455
Total Nacional;31 Navarra;7 años;Mujeres;1 de enero de 2022;3.406
Total Nacional;31 Navarra;8 años;Hombres;1 de enero de 2022;3.400
Total Nacional;31 Navarra;8 años;Mujeres;1 de enero de 2022;3.283
Total Nacional;31 Navarra;9 años;Hombres;1 de enero de 2022;3.828
Total Nacional;31 Navarra;9 años;Mujeres;1 de enero de 2022;3.475
Total Nacional;31 Navarra;10 años;Hombres;1 de enero de 2022;3.833
Total Nacional;31 Navarra;10 años;Mujeres;1 de enero de 2022;3.577
Total Nacional;31 Navarra;11 años;Hombres;1 de enero de 2022;3.770
Total Nacional;31 Navarra;11 años;Mujeres;1 de enero de 2022;3.577
Total Nacional;31 Navarra;12 años;Hombres;1 de enero de 2022;3.781
Total Nacional;31 Navarra;12 años;Mujeres;1 de enero de 2022;3.670
Total Nacional;31 Navarra;13 años;Hombres;1 de enero de 2022;3.969
Total Nacional;31 Navarra;13 años;Mujeres;1 de enero de 2022;3.643
Total Nacional;31 Navarra;14 años;Hombres;1 de enero de 2022;3.677
Total Nacional;31 Navarra;14 años;Mujeres;1 de enero de 2022;3.534
Total Nacional;31 Navarra;15 años;Hombres;1 de enero de 2022;3.737
Total Nacional;31 Navarra;15 años;Mujeres;1 de enero de 2022;3.632
Total Nacional;31 Navarra;16 años;Hombres;1 de enero de 2022;3.634
Total Nacional;31 Navarra;16 años;Mujeres;1 de enero de 2022;3.432
Total Nacional;31 Navarra;17 años;Hombres;1 de enero de 2022;3.832
Total Nacional;31 Navarra;17 años;Mujeres;1 de enero de 2022;3.407
Total Nacional;31 Navarra;18 años;Hombres;1 de enero de 2022;3.803
Total Nacional;31 Navarra;18 años;Mujeres;1 de enero de 2022;3.638
Total Nacional;31 Navarra;19 años;Hombres;1 de enero de 2022;3.669
Total Nacional;31 Navarra;19 años;Mujeres;1 de enero de 2022;3.520
Total Nacional;31 Navarra;20 años;Hombres;1 de enero de 2022;3.745
Total Nacional;31 Navarra;20 años;Mujeres;1 de enero de 2022;3.600
Total Nacional;31 Navarra;21 años;Hombres;1 de enero de 2022;3.729
Total Nacional;31 Navarra;21 años;Mujeres;1 de enero de 2022;3.546
Total Nacional;31 Navarra;22 años;Hombres;1 de enero de 2022;3.719
Total Nacional;31 Navarra;22 años;Mujeres;1 de enero de 2022;3.478
Total Nacional;31 Navarra;23 años;Hombres;1 de enero de 2022;3.607
Total Nacional;31 Navarra;23 años;Mujeres;1 de enero de 2022;3.410
Total Nacional;31 Navarra;24 años;Hombres;1 de enero de 2022;3.557
Total Nacional;31 Navarra;24 años;Mujeres;1 de enero de 2022;3.480
Total Nacional;31 Navarra;25 años;Hombres;1 de enero de 2022;3.467
Total Nacional;31 Navarra;25 años;Mujeres;1 de enero de 2022;3.482
Total Nacional;31 Navarra;26 años;Hombres;1 de enero de 2022;3.463
Total Nacional;31 Navarra;26 años;Mujeres;1 de enero de 2022;3.340
Total Nacional;31 Navarra;27 años;Hombres;1 de enero de 2022;3.554
Total Nacional;31 Navarra;27 años;Mujeres;1 de enero de 2022;3.385
Total Nacional;31 Navarra;28 años;Hombres;1 de enero de 2022;3.530
Total Nacional;31 Navarra;28 años;Mujeres;1 de enero de 2022;3.247
Total Nacional;31 Navarra;29 años;Hombres;1 de enero de 2022;3.502
Total Nacional;31 Navarra;29 años;Mujeres;1 de enero de 2022;3.367
Total Nacional;31 Navarra;30 años;Hombres;1 de enero de 2022;3.551
Total Nacional;31 Navarra;30 años;Mujeres;1 de enero de 2022;3.362
Total Nacional;31 Navarra;31 años;Hombres;1 de enero de 2022;3.472
Total Nacional;31 Navarra;31 años;Mujeres;1 de enero de 2022;3.380
Total Nacional;31 Navarra;32 años;Hombres;1 de enero de 2022;3.594
Total Nacional;31 Navarra;32 años;Mujeres;1 de enero de 2022;3.522
Total Nacional;31 Navarra;33 años;Hombres;1 de enero de 2022;3.658
Total Nacional;31 Navarra;33 años;Mujeres;1 de enero de 2022;3.684
Total Nacional;31 Navarra;34 años;Hombres;1 de enero de 2022;3.578
Total Nacional;31 Navarra;34 años;Mujeres;1 de enero de 2022;3.570
Total Nacional;31 Navarra;35 años;Hombres;1 de enero de 2022;3.917
Total Nacional;31 Navarra;35 años;Mujeres;1 de enero de 2022;3.693
Total Nacional;31 Navarra;36 años;Hombres;1 de enero de 2022;3.900
Total Nacional;31 Navarra;36 años;Mujeres;1 de enero de 2022;3.921
Total Nacional;31 Navarra;37 años;Hombres;1 de enero de 2022;4.032
Total Nacional;31 Navarra;37 años;Mujeres;1 de enero de 2022;4.048
Total Nacional;31 Navarra;38 años;Hombres;1 de enero de 2022;4.274
Total Nacional;31 Navarra;38 años;Mujeres;1 de enero de 2022;4.201
Total Nacional;31 Navarra;39 años;Hombres;1 de enero de 2022;4.531
Total Nacional;31 Navarra;39 años;Mujeres;1 de enero de 2022;4.490
Total Nacional;31 Navarra;40 años;Hombres;1 de enero de 2022;4.723
Total Nacional;31 Navarra;40 años;Mujeres;1 de enero de 2022;4.871
Total Nacional;31 Navarra;41 años;Hombres;1 de enero de 2022;5.037
Total Nacional;31 Navarra;41 años;Mujeres;1 de enero de 2022;4.929
Total Nacional;31 Navarra;42 años;Hombres;1 de enero de 2022;5.104
Total Nacional;31 Navarra;42 años;Mujeres;1 de enero de 2022;5.009
Total Nacional;31 Navarra;43 años;Hombres;1 de enero de 2022;5.465
Total Nacional;31 Navarra;43 años;Mujeres;1 de enero de 2022;5.221
Total Nacional;31 Navarra;44 años;Hombres;1 de enero de 2022;5.649
Total Nacional;31 Navarra;44 años;Mujeres;1 de enero de 2022;5.427
Total Nacional;31 Navarra;45 años;Hombres;1 de enero de 2022;5.790
Total Nacional;31 Navarra;45 años;Mujeres;1 de enero de 2022;5.472
Total Nacional;31 Navarra;46 años;Hombres;1 de enero de 2022;5.716
Total Nacional;31 Navarra;46 años;Mujeres;1 de enero de 2022;5.612
Total Nacional;31 Navarra;47 años;Hombres;1 de enero de 2022;5.703
Total Nacional;31 Navarra;47 años;Mujeres;1 de enero de 2022;5.355
Total Nacional;31 Navarra;48 años;Hombres;1 de enero de 2022;5.440
Total Nacional;31 Navarra;48 años;Mujeres;1 de enero de 2022;5.279
Total Nacional;31 Navarra;49 años;Hombres;1 de enero de 2022;5.493
Total Nacional;31 Navarra;49 años;Mujeres;1 de enero de 2022;5.135
Total Nacional;31 Navarra;50 años;Hombres;1 de enero de 2022;5.479
Total Nacional;31 Navarra;50 años;Mujeres;1 de enero de 2022;5.179
Total Nacional;31 Navarra;51 años;Hombres;1 de enero de 2022;5.384
Total Nacional;31 Navarra;51 años;Mujeres;1 de enero de 2022;5.090
Total Nacional;31 Navarra;52 años;Hombres;1 de enero de 2022;5.354
Total Nacional;31 Navarra;52 años;Mujeres;1 de enero de 2022;5.094
Total Nacional;31 Navarra;53 años;Hombres;1 de enero de 2022;5.135
Total Nacional;31 Navarra;53 años;Mujeres;1 de enero de 2022;4.907
Total Nacional;31 Navarra;54 años;Hombres;1 de enero de 2022;5.097
Total Nacional;31 Navarra;54 años;Mujeres;1 de enero de 2022;4.982
Total Nacional;31 Navarra;55 años;Hombres;1 de enero de 2022;4.933
Total Nacional;31 Navarra;55 años;Mujeres;1 de enero de 2022;5.004
Total Nacional;31 Navarra;56 años;Hombres;1 de enero de 2022;4.930
Total Nacional;31 Navarra;56 años;Mujeres;1 de enero de 2022;4.803
Total Nacional;31 Navarra;57 años;Hombres;1 de enero de 2022;4.865
Total Nacional;31 Navarra;57 años;Mujeres;1 de enero de 2022;4.893
Total Nacional;31 Navarra;58 años;Hombres;1 de enero de 2022;4.779
Total Nacional;31 Navarra;58 años;Mujeres;1 de enero de 2022;4.621
Total Nacional;31 Navarra;59 años;Hombres;1 de enero de 2022;4.535
Total Nacional;31 Navarra;59 años;Mujeres;1 de enero de 2022;4.562
Total Nacional;31 Navarra;60 años;Hombres;1 de enero de 2022;4.463
Total Nacional;31 Navarra;60 años;Mujeres;1 de enero de 2022;4.425
Total Nacional;31 Navarra;61 años;Hombres;1 de enero de 2022;4.306
Total Nacional;31 Navarra;61 años;Mujeres;1 de enero de 2022;4.351
Total Nacional;31 Navarra;62 años;Hombres;1 de enero de 2022;4.196
Total Nacional;31 Navarra;62 años;Mujeres;1 de enero de 2022;4.205
Total Nacional;31 Navarra;63 años;Hombres;1 de enero de 2022;4.068
Total Nacional;31 Navarra;63 años;Mujeres;1 de enero de 2022;4.050
Total Nacional;31 Navarra;64 años;Hombres;1 de enero de 2022;4.016
Total Nacional;31 Navarra;64 años;Mujeres;1 de enero de 2022;4.118
Total Nacional;31 Navarra;65 años;Hombres;1 de enero de 2022;3.730
Total Nacional;31 Navarra;65 años;Mujeres;1 de enero de 2022;3.924
Total Nacional;31 Navarra;66 años;Hombres;1 de enero de 2022;3.631
Total Nacional;31 Navarra;66 años;Mujeres;1 de enero de 2022;3.648
Total Nacional;31 Navarra;67 años;Hombres;1 de enero de 2022;3.369
Total Nacional;31 Navarra;67 años;Mujeres;1 de enero de 2022;3.528
Total Nacional;31 Navarra;68 años;Hombres;1 de enero de 2022;3.296
Total Nacional;31 Navarra;68 años;Mujeres;1 de enero de 2022;3.494
Total Nacional;31 Navarra;69 años;Hombres;1 de enero de 2022;3.265
Total Nacional;31 Navarra;69 años;Mujeres;1 de enero de 2022;3.490
Total Nacional;31 Navarra;70 años;Hombres;1 de enero de 2022;3.120
Total Nacional;31 Navarra;70 años;Mujeres;1 de enero de 2022;3.322
Total Nacional;31 Navarra;71 años;Hombres;1 de enero de 2022;2.968
Total Nacional;31 Navarra;71 años;Mujeres;1 de enero de 2022;3.175
Total Nacional;31 Navarra;72 años;Hombres;1 de enero de 2022;3.050
Total Nacional;31 Navarra;72 años;Mujeres;1 de enero de 2022;3.270
Total Nacional;31 Navarra;73 años;Hombres;1 de enero de 2022;2.996
Total Nacional;31 Navarra;73 años;Mujeres;1 de enero de 2022;3.482
Total Nacional;31 Navarra;74 años;Hombres;1 de enero de 2022;2.778
Total Nacional;31 Navarra;74 años;Mujeres;1 de enero de 2022;3.195
Total Nacional;31 Navarra;75 años;Hombres;1 de enero de 2022;2.668
Total Nacional;31 Navarra;75 años;Mujeres;1 de enero de 2022;3.089
Total Nacional;31 Navarra;76 años;Hombres;1 de enero de 2022;2.731
Total Nacional;31 Navarra;76 años;Mujeres;1 de enero de 2022;3.147
Total Nacional;31 Navarra;77 años;Hombres;1 de enero de 2022;2.364
Total Nacional;31 Navarra;77 años;Mujeres;1 de enero de 2022;2.835
Total Nacional;31 Navarra;78 años;Hombres;1 de enero de 2022;2.346
Total Nacional;31 Navarra;78 años;Mujeres;1 de enero de 2022;2.828
Total Nacional;31 Navarra;79 años;Hombres;1 de enero de 2022;2.058
Total Nacional;31 Navarra;79 años;Mujeres;1 de enero de 2022;2.417
Total Nacional;31 Navarra;80 años;Hombres;1 de enero de 2022;1.795
Total Nacional;31 Navarra;80 años;Mujeres;1 de enero de 2022;2.247
Total Nacional;31 Navarra;81 años;Hombres;1 de enero de 2022;1.757
Total Nacional;31 Navarra;81 años;Mujeres;1 de enero de 2022;2.381
Total Nacional;31 Navarra;82 años;Hombres;1 de enero de 2022;1.298
Total Nacional;31 Navarra;82 años;Mujeres;1 de enero de 2022;1.796
Total Nacional;31 Navarra;83 años;Hombres;1 de enero de 2022;1.235
Total Nacional;31 Navarra;83 años;Mujeres;1 de enero de 2022;1.838
Total Nacional;31 Navarra;84 años;Hombres;1 de enero de 2022;1.229
Total Nacional;31 Navarra;84 años;Mujeres;1 de enero de 2022;1.842
Total Nacional;31 Navarra;85 años;Hombres;1 de enero de 2022;1.393
Total Nacional;31 Navarra;85 años;Mujeres;1 de enero de 2022;2.061
Total Nacional;31 Navarra;86 años;Hombres;1 de enero de 2022;1.247
Total Nacional;31 Navarra;86 años;Mujeres;1 de enero de 2022;1.996
Total Nacional;31 Navarra;87 años;Hombres;1 de enero de 2022;1.019
Total Nacional;31 Navarra;87 años;Mujeres;1 de enero de 2022;1.750
Total Nacional;31 Navarra;88 años;Hombres;1 de enero de 2022;933
Total Nacional;31 Navarra;88 años;Mujeres;1 de enero de 2022;1.724
Total Nacional;31 Navarra;89 años;Hombres;1 de enero de 2022;822
Total Nacional;31 Navarra;89 años;Mujeres;1 de enero de 2022;1.595
Total Nacional;31 Navarra;90 años;Hombres;1 de enero de 2022;590
Total Nacional;31 Navarra;90 años;Mujeres;1 de enero de 2022;1.370
Total Nacional;31 Navarra;91 años;Hombres;1 de enero de 2022;604
Total Nacional;31 Navarra;91 años;Mujeres;1 de enero de 2022;1.231
Total Nacional;31 Navarra;92 años;Hombres;1 de enero de 2022;412
Total Nacional;31 Navarra;92 años;Mujeres;1 de enero de 2022;992
Total Nacional;31 Navarra;93 años;Hombres;1 de enero de 2022;327
Total Nacional;31 Navarra;93 años;Mujeres;1 de enero de 2022;827
Total Nacional;31 Navarra;94 años;Hombres;1 de enero de 2022;210
Total Nacional;31 Navarra;94 años;Mujeres;1 de enero de 2022;625
Total Nacional;31 Navarra;95 años;Hombres;1 de enero de 2022;170
Total Nacional;31 Navarra;95 años;Mujeres;1 de enero de 2022;532
Total Nacional;31 Navarra;96 años;Hombres;1 de enero de 2022;102
Total Nacional;31 Navarra;96 años;Mujeres;1 de enero de 2022;414
Total Nacional;31 Navarra;97 años;Hombres;1 de enero de 2022;84
Total Nacional;31 Navarra;97 años;Mujeres;1 de enero de 2022;295
Total Nacional;31 Navarra;98 años;Hombres;1 de enero de 2022;58
Total Nacional;31 Navarra;98 años;Mujeres;1 de enero de 2022;185
Total Nacional;31 Navarra;99 años;Hombres;1 de enero de 2022;33
Total Nacional;31 Navarra;99 años;Mujeres;1 de enero de 2022;174
Total Nacional;31 Navarra;100 y más años;Hombres;1 de enero de 2022;40
Total Nacional;31 Navarra;100 y más años;Mujeres;1 de enero de 2022;190
Total Nacional;32 Ourense;0 años;Hombres;1 de enero de 2022;725
Total Nacional;32 Ourense;0 años;Mujeres;1 de enero de 2022;690
Total Nacional;32 Ourense;1 año;Hombres;1 de enero de 2022;795
Total Nacional;32 Ourense;1 año;Mujeres;1 de enero de 2022;711
Total Nacional;32 Ourense;2 años;Hombres;1 de enero de 2022;795
Total Nacional;32 Ourense;2 años;Mujeres;1 de enero de 2022;730
Total Nacional;32 Ourense;3 años;Hombres;1 de enero de 2022;778
Total Nacional;32 Ourense;3 años;Mujeres;1 de enero de 2022;767
Total Nacional;32 Ourense;4 años;Hombres;1 de enero de 2022;949
Total Nacional;32 Ourense;4 años;Mujeres;1 de enero de 2022;888
Total Nacional;32 Ourense;5 años;Hombres;1 de enero de 2022;1.005
Total Nacional;32 Ourense;5 años;Mujeres;1 de enero de 2022;910
Total Nacional;32 Ourense;6 años;Hombres;1 de enero de 2022;1.023
Total Nacional;32 Ourense;6 años;Mujeres;1 de enero de 2022;975
Total Nacional;32 Ourense;7 años;Hombres;1 de enero de 2022;1.055
Total Nacional;32 Ourense;7 años;Mujeres;1 de enero de 2022;949
Total Nacional;32 Ourense;8 años;Hombres;1 de enero de 2022;1.040
Total Nacional;32 Ourense;8 años;Mujeres;1 de enero de 2022;976
Total Nacional;32 Ourense;9 años;Hombres;1 de enero de 2022;1.069
Total Nacional;32 Ourense;9 años;Mujeres;1 de enero de 2022;999
Total Nacional;32 Ourense;10 años;Hombres;1 de enero de 2022;1.106
Total Nacional;32 Ourense;10 años;Mujeres;1 de enero de 2022;1.047
Total Nacional;32 Ourense;11 años;Hombres;1 de enero de 2022;1.162
Total Nacional;32 Ourense;11 años;Mujeres;1 de enero de 2022;1.064
Total Nacional;32 Ourense;12 años;Hombres;1 de enero de 2022;1.188
Total Nacional;32 Ourense;12 años;Mujeres;1 de enero de 2022;1.069
Total Nacional;32 Ourense;13 años;Hombres;1 de enero de 2022;1.197
Total Nacional;32 Ourense;13 años;Mujeres;1 de enero de 2022;1.181
Total Nacional;32 Ourense;14 años;Hombres;1 de enero de 2022;1.122
Total Nacional;32 Ourense;14 años;Mujeres;1 de enero de 2022;1.136
Total Nacional;32 Ourense;15 años;Hombres;1 de enero de 2022;1.155
Total Nacional;32 Ourense;15 años;Mujeres;1 de enero de 2022;1.129
Total Nacional;32 Ourense;16 años;Hombres;1 de enero de 2022;1.105
Total Nacional;32 Ourense;16 años;Mujeres;1 de enero de 2022;1.078
Total Nacional;32 Ourense;17 años;Hombres;1 de enero de 2022;1.147
Total Nacional;32 Ourense;17 años;Mujeres;1 de enero de 2022;1.122
Total Nacional;32 Ourense;18 años;Hombres;1 de enero de 2022;1.212
Total Nacional;32 Ourense;18 años;Mujeres;1 de enero de 2022;1.119
Total Nacional;32 Ourense;19 años;Hombres;1 de enero de 2022;1.080
Total Nacional;32 Ourense;19 años;Mujeres;1 de enero de 2022;1.057
Total Nacional;32 Ourense;20 años;Hombres;1 de enero de 2022;1.119
Total Nacional;32 Ourense;20 años;Mujeres;1 de enero de 2022;1.086
Total Nacional;32 Ourense;21 años;Hombres;1 de enero de 2022;1.184
Total Nacional;32 Ourense;21 años;Mujeres;1 de enero de 2022;1.112
Total Nacional;32 Ourense;22 años;Hombres;1 de enero de 2022;1.159
Total Nacional;32 Ourense;22 años;Mujeres;1 de enero de 2022;1.095
Total Nacional;32 Ourense;23 años;Hombres;1 de enero de 2022;1.121
Total Nacional;32 Ourense;23 años;Mujeres;1 de enero de 2022;1.123
Total Nacional;32 Ourense;24 años;Hombres;1 de enero de 2022;1.226
Total Nacional;32 Ourense;24 años;Mujeres;1 de enero de 2022;1.149
Total Nacional;32 Ourense;25 años;Hombres;1 de enero de 2022;1.239
Total Nacional;32 Ourense;25 años;Mujeres;1 de enero de 2022;1.106
Total Nacional;32 Ourense;26 años;Hombres;1 de enero de 2022;1.238
Total Nacional;32 Ourense;26 años;Mujeres;1 de enero de 2022;1.188
Total Nacional;32 Ourense;27 años;Hombres;1 de enero de 2022;1.256
Total Nacional;32 Ourense;27 años;Mujeres;1 de enero de 2022;1.201
Total Nacional;32 Ourense;28 años;Hombres;1 de enero de 2022;1.371
Total Nacional;32 Ourense;28 años;Mujeres;1 de enero de 2022;1.316
Total Nacional;32 Ourense;29 años;Hombres;1 de enero de 2022;1.384
Total Nacional;32 Ourense;29 años;Mujeres;1 de enero de 2022;1.310
Total Nacional;32 Ourense;30 años;Hombres;1 de enero de 2022;1.365
Total Nacional;32 Ourense;30 años;Mujeres;1 de enero de 2022;1.330
Total Nacional;32 Ourense;31 años;Hombres;1 de enero de 2022;1.393
Total Nacional;32 Ourense;31 años;Mujeres;1 de enero de 2022;1.320
Total Nacional;32 Ourense;32 años;Hombres;1 de enero de 2022;1.448
Total Nacional;32 Ourense;32 años;Mujeres;1 de enero de 2022;1.416
Total Nacional;32 Ourense;33 años;Hombres;1 de enero de 2022;1.440
Total Nacional;32 Ourense;33 años;Mujeres;1 de enero de 2022;1.436
Total Nacional;32 Ourense;34 años;Hombres;1 de enero de 2022;1.501
Total Nacional;32 Ourense;34 años;Mujeres;1 de enero de 2022;1.475
Total Nacional;32 Ourense;35 años;Hombres;1 de enero de 2022;1.490
Total Nacional;32 Ourense;35 años;Mujeres;1 de enero de 2022;1.552
Total Nacional;32 Ourense;36 años;Hombres;1 de enero de 2022;1.654
Total Nacional;32 Ourense;36 años;Mujeres;1 de enero de 2022;1.622
Total Nacional;32 Ourense;37 años;Hombres;1 de enero de 2022;1.761
Total Nacional;32 Ourense;37 años;Mujeres;1 de enero de 2022;1.642
Total Nacional;32 Ourense;38 años;Hombres;1 de enero de 2022;1.867
Total Nacional;32 Ourense;38 años;Mujeres;1 de enero de 2022;1.830
Total Nacional;32 Ourense;39 años;Hombres;1 de enero de 2022;1.832
Total Nacional;32 Ourense;39 años;Mujeres;1 de enero de 2022;1.753
Total Nacional;32 Ourense;40 años;Hombres;1 de enero de 2022;1.958
Total Nacional;32 Ourense;40 años;Mujeres;1 de enero de 2022;1.932
Total Nacional;32 Ourense;41 años;Hombres;1 de enero de 2022;2.011
Total Nacional;32 Ourense;41 años;Mujeres;1 de enero de 2022;2.031
Total Nacional;32 Ourense;42 años;Hombres;1 de enero de 2022;2.195
Total Nacional;32 Ourense;42 años;Mujeres;1 de enero de 2022;2.124
Total Nacional;32 Ourense;43 años;Hombres;1 de enero de 2022;2.238
Total Nacional;32 Ourense;43 años;Mujeres;1 de enero de 2022;2.145
Total Nacional;32 Ourense;44 años;Hombres;1 de enero de 2022;2.284
Total Nacional;32 Ourense;44 años;Mujeres;1 de enero de 2022;2.249
Total Nacional;32 Ourense;45 años;Hombres;1 de enero de 2022;2.284
Total Nacional;32 Ourense;45 años;Mujeres;1 de enero de 2022;2.436
Total Nacional;32 Ourense;46 años;Hombres;1 de enero de 2022;2.224
Total Nacional;32 Ourense;46 años;Mujeres;1 de enero de 2022;2.339
Total Nacional;32 Ourense;47 años;Hombres;1 de enero de 2022;2.251
Total Nacional;32 Ourense;47 años;Mujeres;1 de enero de 2022;2.264
Total Nacional;32 Ourense;48 años;Hombres;1 de enero de 2022;2.198
Total Nacional;32 Ourense;48 años;Mujeres;1 de enero de 2022;2.236
Total Nacional;32 Ourense;49 años;Hombres;1 de enero de 2022;2.190
Total Nacional;32 Ourense;49 años;Mujeres;1 de enero de 2022;2.188
Total Nacional;32 Ourense;50 años;Hombres;1 de enero de 2022;2.204
Total Nacional;32 Ourense;50 años;Mujeres;1 de enero de 2022;2.231
Total Nacional;32 Ourense;51 años;Hombres;1 de enero de 2022;2.258
Total Nacional;32 Ourense;51 años;Mujeres;1 de enero de 2022;2.166
Total Nacional;32 Ourense;52 años;Hombres;1 de enero de 2022;2.221
Total Nacional;32 Ourense;52 años;Mujeres;1 de enero de 2022;2.325
Total Nacional;32 Ourense;53 años;Hombres;1 de enero de 2022;2.347
Total Nacional;32 Ourense;53 años;Mujeres;1 de enero de 2022;2.338
Total Nacional;32 Ourense;54 años;Hombres;1 de enero de 2022;2.345
Total Nacional;32 Ourense;54 años;Mujeres;1 de enero de 2022;2.389
Total Nacional;32 Ourense;55 años;Hombres;1 de enero de 2022;2.200
Total Nacional;32 Ourense;55 años;Mujeres;1 de enero de 2022;2.365
Total Nacional;32 Ourense;56 años;Hombres;1 de enero de 2022;2.150
Total Nacional;32 Ourense;56 años;Mujeres;1 de enero de 2022;2.294
Total Nacional;32 Ourense;57 años;Hombres;1 de enero de 2022;2.189
Total Nacional;32 Ourense;57 años;Mujeres;1 de enero de 2022;2.304
Total Nacional;32 Ourense;58 años;Hombres;1 de enero de 2022;2.138
Total Nacional;32 Ourense;58 años;Mujeres;1 de enero de 2022;2.354
Total Nacional;32 Ourense;59 años;Hombres;1 de enero de 2022;2.168
Total Nacional;32 Ourense;59 años;Mujeres;1 de enero de 2022;2.284
Total Nacional;32 Ourense;60 años;Hombres;1 de enero de 2022;2.329
Total Nacional;32 Ourense;60 años;Mujeres;1 de enero de 2022;2.367
Total Nacional;32 Ourense;61 años;Hombres;1 de enero de 2022;2.233
Total Nacional;32 Ourense;61 años;Mujeres;1 de enero de 2022;2.467
Total Nacional;32 Ourense;62 años;Hombres;1 de enero de 2022;2.229
Total Nacional;32 Ourense;62 años;Mujeres;1 de enero de 2022;2.350
Total Nacional;32 Ourense;63 años;Hombres;1 de enero de 2022;2.153
Total Nacional;32 Ourense;63 años;Mujeres;1 de enero de 2022;2.282
Total Nacional;32 Ourense;64 años;Hombres;1 de enero de 2022;2.148
Total Nacional;32 Ourense;64 años;Mujeres;1 de enero de 2022;2.263
Total Nacional;32 Ourense;65 años;Hombres;1 de enero de 2022;2.039
Total Nacional;32 Ourense;65 años;Mujeres;1 de enero de 2022;2.176
Total Nacional;32 Ourense;66 años;Hombres;1 de enero de 2022;2.018
Total Nacional;32 Ourense;66 años;Mujeres;1 de enero de 2022;1.981
