Total Nacional;Provincias;Edad simple;Sexo;Periodo;Total
Total Nacional;23 Jaén;72 años;Hombres;1 de enero de 2023;2.270
Total Nacional;23 Jaén;72 años;Mujeres;1 de enero de 2023;2.632
Total Nacional;23 Jaén;73 años;Hombres;1 de enero de 2023;2.500
Total Nacional;23 Jaén;73 años;Mujeres;1 de enero de 2023;3.000
Total Nacional;23 Jaén;74 años;Hombres;1 de enero de 2023;2.717
Total Nacional;23 Jaén;74 años;Mujeres;1 de enero de 2023;3.186
Total Nacional;23 Jaén;75 años;Hombres;1 de enero de 2023;2.212
Total Nacional;23 Jaén;75 años;Mujeres;1 de enero de 2023;2.784
Total Nacional;23 Jaén;76 años;Hombres;1 de enero de 2023;1.866
Total Nacional;23 Jaén;76 años;Mujeres;1 de enero de 2023;2.308
Total Nacional;23 Jaén;77 años;Hombres;1 de enero de 2023;2.045
Total Nacional;23 Jaén;77 años;Mujeres;1 de enero de 2023;2.772
Total Nacional;23 Jaén;78 años;Hombres;1 de enero de 2023;1.855
Total Nacional;23 Jaén;78 años;Mujeres;1 de enero de 2023;2.659
Total Nacional;23 Jaén;79 años;Hombres;1 de enero de 2023;1.883
Total Nacional;23 Jaén;79 años;Mujeres;1 de enero de 2023;2.650
Total Nacional;23 Jaén;80 años;Hombres;1 de enero de 2023;1.530
Total Nacional;23 Jaén;80 años;Mujeres;1 de enero de 2023;2.306
Total Nacional;23 Jaén;81 años;Hombres;1 de enero de 2023;1.295
Total Nacional;23 Jaén;81 años;Mujeres;1 de enero de 2023;2.026
Total Nacional;23 Jaén;82 años;Hombres;1 de enero de 2023;1.875
Total Nacional;23 Jaén;82 años;Mujeres;1 de enero de 2023;2.883
Total Nacional;23 Jaén;83 años;Hombres;1 de enero de 2023;875
Total Nacional;23 Jaén;83 años;Mujeres;1 de enero de 2023;1.502
Total Nacional;23 Jaén;84 años;Hombres;1 de enero de 2023;1.136
Total Nacional;23 Jaén;84 años;Mujeres;1 de enero de 2023;1.924
Total Nacional;23 Jaén;85 años;Hombres;1 de enero de 2023;1.364
Total Nacional;23 Jaén;85 años;Mujeres;1 de enero de 2023;2.231
Total Nacional;23 Jaén;86 años;Hombres;1 de enero de 2023;1.213
Total Nacional;23 Jaén;86 años;Mujeres;1 de enero de 2023;2.006
Total Nacional;23 Jaén;87 años;Hombres;1 de enero de 2023;1.082
Total Nacional;23 Jaén;87 años;Mujeres;1 de enero de 2023;1.802
Total Nacional;23 Jaén;88 años;Hombres;1 de enero de 2023;943
Total Nacional;23 Jaén;88 años;Mujeres;1 de enero de 2023;1.682
Total Nacional;23 Jaén;89 años;Hombres;1 de enero de 2023;850
Total Nacional;23 Jaén;89 años;Mujeres;1 de enero de 2023;1.523
Total Nacional;23 Jaén;90 años;Hombres;1 de enero de 2023;663
Total Nacional;23 Jaén;90 años;Mujeres;1 de enero de 2023;1.258
Total Nacional;23 Jaén;91 años;Hombres;1 de enero de 2023;551
Total Nacional;23 Jaén;91 años;Mujeres;1 de enero de 2023;1.040
Total Nacional;23 Jaén;92 años;Hombres;1 de enero de 2023;470
Total Nacional;23 Jaén;92 años;Mujeres;1 de enero de 2023;845
Total Nacional;23 Jaén;93 años;Hombres;1 de enero de 2023;325
Total Nacional;23 Jaén;93 años;Mujeres;1 de enero de 2023;696
Total Nacional;23 Jaén;94 años;Hombres;1 de enero de 2023;244
Total Nacional;23 Jaén;94 años;Mujeres;1 de enero de 2023;505
Total Nacional;23 Jaén;95 años;Hombres;1 de enero de 2023;167
Total Nacional;23 Jaén;95 años;Mujeres;1 de enero de 2023;326
Total Nacional;23 Jaén;96 años;Hombres;1 de enero de 2023;103
Total Nacional;23 Jaén;96 años;Mujeres;1 de enero de 2023;270
Total Nacional;23 Jaén;97 años;Hombres;1 de enero de 2023;56
Total Nacional;23 Jaén;97 años;Mujeres;1 de enero de 2023;157
Total Nacional;23 Jaén;98 años;Hombres;1 de enero de 2023;48
Total Nacional;23 Jaén;98 años;Mujeres;1 de enero de 2023;121
Total Nacional;23 Jaén;99 años;Hombres;1 de enero de 2023;26
Total Nacional;23 Jaén;99 años;Mujeres;1 de enero de 2023;77
Total Nacional;23 Jaén;100 y más años;Hombres;1 de enero de 2023;24
Total Nacional;23 Jaén;100 y más años;Mujeres;1 de enero de 2023;111
Total Nacional;24 León;0 años;Hombres;1 de enero de 2023;1.138
Total Nacional;24 León;0 años;Mujeres;1 de enero de 2023;1.058
Total Nacional;24 León;1 año;Hombres;1 de enero de 2023;1.216
Total Nacional;24 León;1 año;Mujeres;1 de enero de 2023;1.182
Total Nacional;24 León;2 años;Hombres;1 de enero de 2023;1.205
Total Nacional;24 León;2 años;Mujeres;1 de enero de 2023;1.131
Total Nacional;24 León;3 años;Hombres;1 de enero de 2023;1.279
Total Nacional;24 León;3 años;Mujeres;1 de enero de 2023;1.165
Total Nacional;24 León;4 años;Hombres;1 de enero de 2023;1.431
Total Nacional;24 León;4 años;Mujeres;1 de enero de 2023;1.335
Total Nacional;24 León;5 años;Hombres;1 de enero de 2023;1.394
Total Nacional;24 León;5 años;Mujeres;1 de enero de 2023;1.409
Total Nacional;24 León;6 años;Hombres;1 de enero de 2023;1.559
Total Nacional;24 León;6 años;Mujeres;1 de enero de 2023;1.451
Total Nacional;24 León;7 años;Hombres;1 de enero de 2023;1.707
Total Nacional;24 León;7 años;Mujeres;1 de enero de 2023;1.520
Total Nacional;24 León;8 años;Hombres;1 de enero de 2023;1.636
Total Nacional;24 León;8 años;Mujeres;1 de enero de 2023;1.501
Total Nacional;24 León;9 años;Hombres;1 de enero de 2023;1.644
Total Nacional;24 León;9 años;Mujeres;1 de enero de 2023;1.519
Total Nacional;24 León;10 años;Hombres;1 de enero de 2023;1.736
Total Nacional;24 León;10 años;Mujeres;1 de enero de 2023;1.660
Total Nacional;24 León;11 años;Hombres;1 de enero de 2023;1.773
Total Nacional;24 León;11 años;Mujeres;1 de enero de 2023;1.674
Total Nacional;24 León;12 años;Hombres;1 de enero de 2023;1.789
Total Nacional;24 León;12 años;Mujeres;1 de enero de 2023;1.835
Total Nacional;24 León;13 años;Hombres;1 de enero de 2023;1.820
Total Nacional;24 León;13 años;Mujeres;1 de enero de 2023;1.772
Total Nacional;24 León;14 años;Hombres;1 de enero de 2023;1.893
Total Nacional;24 León;14 años;Mujeres;1 de enero de 2023;1.777
Total Nacional;24 León;15 años;Hombres;1 de enero de 2023;1.858
Total Nacional;24 León;15 años;Mujeres;1 de enero de 2023;1.846
Total Nacional;24 León;16 años;Hombres;1 de enero de 2023;1.850
Total Nacional;24 León;16 años;Mujeres;1 de enero de 2023;1.727
Total Nacional;24 León;17 años;Hombres;1 de enero de 2023;1.894
Total Nacional;24 León;17 años;Mujeres;1 de enero de 2023;1.773
Total Nacional;24 León;18 años;Hombres;1 de enero de 2023;1.890
Total Nacional;24 León;18 años;Mujeres;1 de enero de 2023;1.804
Total Nacional;24 León;19 años;Hombres;1 de enero de 2023;1.875
Total Nacional;24 León;19 años;Mujeres;1 de enero de 2023;1.873
Total Nacional;24 León;20 años;Hombres;1 de enero de 2023;1.887
Total Nacional;24 León;20 años;Mujeres;1 de enero de 2023;1.808
Total Nacional;24 León;21 años;Hombres;1 de enero de 2023;1.968
Total Nacional;24 León;21 años;Mujeres;1 de enero de 2023;1.766
Total Nacional;24 León;22 años;Hombres;1 de enero de 2023;1.930
Total Nacional;24 León;22 años;Mujeres;1 de enero de 2023;1.822
Total Nacional;24 León;23 años;Hombres;1 de enero de 2023;1.919
Total Nacional;24 León;23 años;Mujeres;1 de enero de 2023;1.759
Total Nacional;24 León;24 años;Hombres;1 de enero de 2023;1.947
Total Nacional;24 León;24 años;Mujeres;1 de enero de 2023;1.708
Total Nacional;24 León;25 años;Hombres;1 de enero de 2023;1.974
Total Nacional;24 León;25 años;Mujeres;1 de enero de 2023;1.790
Total Nacional;24 León;26 años;Hombres;1 de enero de 2023;1.854
Total Nacional;24 León;26 años;Mujeres;1 de enero de 2023;1.813
Total Nacional;24 León;27 años;Hombres;1 de enero de 2023;1.887
Total Nacional;24 León;27 años;Mujeres;1 de enero de 2023;1.722
Total Nacional;24 León;28 años;Hombres;1 de enero de 2023;1.904
Total Nacional;24 León;28 años;Mujeres;1 de enero de 2023;1.718
Total Nacional;24 León;29 años;Hombres;1 de enero de 2023;2.002
Total Nacional;24 León;29 años;Mujeres;1 de enero de 2023;1.804
Total Nacional;24 León;30 años;Hombres;1 de enero de 2023;2.101
Total Nacional;24 León;30 años;Mujeres;1 de enero de 2023;1.872
Total Nacional;24 León;31 años;Hombres;1 de enero de 2023;2.108
Total Nacional;24 León;31 años;Mujeres;1 de enero de 2023;1.918
Total Nacional;24 León;32 años;Hombres;1 de enero de 2023;2.071
Total Nacional;24 León;32 años;Mujeres;1 de enero de 2023;2.015
Total Nacional;24 León;33 años;Hombres;1 de enero de 2023;2.130
Total Nacional;24 León;33 años;Mujeres;1 de enero de 2023;2.021
Total Nacional;24 León;34 años;Hombres;1 de enero de 2023;2.151
Total Nacional;24 León;34 años;Mujeres;1 de enero de 2023;2.119
Total Nacional;24 León;35 años;Hombres;1 de enero de 2023;2.256
Total Nacional;24 León;35 años;Mujeres;1 de enero de 2023;2.205
Total Nacional;24 León;36 años;Hombres;1 de enero de 2023;2.399
Total Nacional;24 León;36 años;Mujeres;1 de enero de 2023;2.357
Total Nacional;24 León;37 años;Hombres;1 de enero de 2023;2.638
Total Nacional;24 León;37 años;Mujeres;1 de enero de 2023;2.429
Total Nacional;24 León;38 años;Hombres;1 de enero de 2023;2.703
Total Nacional;24 León;38 años;Mujeres;1 de enero de 2023;2.617
Total Nacional;24 León;39 años;Hombres;1 de enero de 2023;2.725
Total Nacional;24 León;39 años;Mujeres;1 de enero de 2023;2.760
Total Nacional;24 León;40 años;Hombres;1 de enero de 2023;2.841
Total Nacional;24 León;40 años;Mujeres;1 de enero de 2023;2.880
Total Nacional;24 León;41 años;Hombres;1 de enero de 2023;3.050
Total Nacional;24 León;41 años;Mujeres;1 de enero de 2023;2.920
Total Nacional;24 León;42 años;Hombres;1 de enero de 2023;3.183
Total Nacional;24 León;42 años;Mujeres;1 de enero de 2023;3.160
Total Nacional;24 León;43 años;Hombres;1 de enero de 2023;3.220
Total Nacional;24 León;43 años;Mujeres;1 de enero de 2023;3.205
Total Nacional;24 León;44 años;Hombres;1 de enero de 2023;3.413
Total Nacional;24 León;44 años;Mujeres;1 de enero de 2023;3.318
Total Nacional;24 León;45 años;Hombres;1 de enero de 2023;3.333
Total Nacional;24 León;45 años;Mujeres;1 de enero de 2023;3.411
Total Nacional;24 León;46 años;Hombres;1 de enero de 2023;3.444
Total Nacional;24 León;46 años;Mujeres;1 de enero de 2023;3.406
Total Nacional;24 León;47 años;Hombres;1 de enero de 2023;3.369
Total Nacional;24 León;47 años;Mujeres;1 de enero de 2023;3.472
Total Nacional;24 León;48 años;Hombres;1 de enero de 2023;3.356
Total Nacional;24 León;48 años;Mujeres;1 de enero de 2023;3.507
Total Nacional;24 León;49 años;Hombres;1 de enero de 2023;3.436
Total Nacional;24 León;49 años;Mujeres;1 de enero de 2023;3.395
Total Nacional;24 León;50 años;Hombres;1 de enero de 2023;3.496
Total Nacional;24 León;50 años;Mujeres;1 de enero de 2023;3.367
Total Nacional;24 León;51 años;Hombres;1 de enero de 2023;3.574
Total Nacional;24 León;51 años;Mujeres;1 de enero de 2023;3.498
Total Nacional;24 León;52 años;Hombres;1 de enero de 2023;3.443
Total Nacional;24 León;52 años;Mujeres;1 de enero de 2023;3.542
Total Nacional;24 León;53 años;Hombres;1 de enero de 2023;3.516
Total Nacional;24 León;53 años;Mujeres;1 de enero de 2023;3.667
Total Nacional;24 León;54 años;Hombres;1 de enero de 2023;3.524
Total Nacional;24 León;54 años;Mujeres;1 de enero de 2023;3.638
Total Nacional;24 León;55 años;Hombres;1 de enero de 2023;3.628
Total Nacional;24 León;55 años;Mujeres;1 de enero de 2023;3.612
Total Nacional;24 León;56 años;Hombres;1 de enero de 2023;3.597
Total Nacional;24 León;56 años;Mujeres;1 de enero de 2023;3.695
Total Nacional;24 León;57 años;Hombres;1 de enero de 2023;3.779
Total Nacional;24 León;57 años;Mujeres;1 de enero de 2023;3.702
Total Nacional;24 León;58 años;Hombres;1 de enero de 2023;3.705
Total Nacional;24 León;58 años;Mujeres;1 de enero de 2023;3.976
Total Nacional;24 León;59 años;Hombres;1 de enero de 2023;3.696
Total Nacional;24 León;59 años;Mujeres;1 de enero de 2023;3.775
Total Nacional;24 León;60 años;Hombres;1 de enero de 2023;3.673
Total Nacional;24 León;60 años;Mujeres;1 de enero de 2023;3.805
Total Nacional;24 León;61 años;Hombres;1 de enero de 2023;3.713
Total Nacional;24 León;61 años;Mujeres;1 de enero de 2023;3.761
Total Nacional;24 León;62 años;Hombres;1 de enero de 2023;3.723
Total Nacional;24 León;62 años;Mujeres;1 de enero de 2023;3.787
Total Nacional;24 León;63 años;Hombres;1 de enero de 2023;3.643
Total Nacional;24 León;63 años;Mujeres;1 de enero de 2023;3.753
Total Nacional;24 León;64 años;Hombres;1 de enero de 2023;3.583
Total Nacional;24 León;64 años;Mujeres;1 de enero de 2023;3.503
Total Nacional;24 León;65 años;Hombres;1 de enero de 2023;3.552
Total Nacional;24 León;65 años;Mujeres;1 de enero de 2023;3.582
Total Nacional;24 León;66 años;Hombres;1 de enero de 2023;3.439
Total Nacional;24 León;66 años;Mujeres;1 de enero de 2023;3.330
Total Nacional;24 León;67 años;Hombres;1 de enero de 2023;3.174
Total Nacional;24 León;67 años;Mujeres;1 de enero de 2023;3.169
Total Nacional;24 León;68 años;Hombres;1 de enero de 2023;2.995
Total Nacional;24 León;68 años;Mujeres;1 de enero de 2023;3.027
Total Nacional;24 León;69 años;Hombres;1 de enero de 2023;2.861
Total Nacional;24 León;69 años;Mujeres;1 de enero de 2023;2.950
Total Nacional;24 León;70 años;Hombres;1 de enero de 2023;2.812
Total Nacional;24 León;70 años;Mujeres;1 de enero de 2023;2.837
Total Nacional;24 León;71 años;Hombres;1 de enero de 2023;2.560
Total Nacional;24 León;71 años;Mujeres;1 de enero de 2023;2.810
Total Nacional;24 León;72 años;Hombres;1 de enero de 2023;2.536
Total Nacional;24 León;72 años;Mujeres;1 de enero de 2023;2.702
Total Nacional;24 León;73 años;Hombres;1 de enero de 2023;2.425
Total Nacional;24 León;73 años;Mujeres;1 de enero de 2023;2.802
Total Nacional;24 León;74 años;Hombres;1 de enero de 2023;2.475
Total Nacional;24 León;74 años;Mujeres;1 de enero de 2023;2.871
Total Nacional;24 León;75 años;Hombres;1 de enero de 2023;2.159
Total Nacional;24 León;75 años;Mujeres;1 de enero de 2023;2.517
Total Nacional;24 León;76 años;Hombres;1 de enero de 2023;2.244
Total Nacional;24 León;76 años;Mujeres;1 de enero de 2023;2.587
Total Nacional;24 León;77 años;Hombres;1 de enero de 2023;2.131
Total Nacional;24 León;77 años;Mujeres;1 de enero de 2023;2.717
Total Nacional;24 León;78 años;Hombres;1 de enero de 2023;1.982
Total Nacional;24 León;78 años;Mujeres;1 de enero de 2023;2.467
Total Nacional;24 León;79 años;Hombres;1 de enero de 2023;1.881
Total Nacional;24 León;79 años;Mujeres;1 de enero de 2023;2.489
Total Nacional;24 León;80 años;Hombres;1 de enero de 2023;1.651
Total Nacional;24 León;80 años;Mujeres;1 de enero de 2023;2.171
Total Nacional;24 León;81 años;Hombres;1 de enero de 2023;1.608
Total Nacional;24 León;81 años;Mujeres;1 de enero de 2023;2.104
Total Nacional;24 León;82 años;Hombres;1 de enero de 2023;1.609
Total Nacional;24 León;82 años;Mujeres;1 de enero de 2023;2.316
Total Nacional;24 León;83 años;Hombres;1 de enero de 2023;1.159
Total Nacional;24 León;83 años;Mujeres;1 de enero de 2023;1.686
Total Nacional;24 León;84 años;Hombres;1 de enero de 2023;1.162
Total Nacional;24 León;84 años;Mujeres;1 de enero de 2023;1.796
Total Nacional;24 León;85 años;Hombres;1 de enero de 2023;1.204
Total Nacional;24 León;85 años;Mujeres;1 de enero de 2023;1.987
Total Nacional;24 León;86 años;Hombres;1 de enero de 2023;1.391
Total Nacional;24 León;86 años;Mujeres;1 de enero de 2023;2.395
Total Nacional;24 León;87 años;Hombres;1 de enero de 2023;1.208
Total Nacional;24 León;87 años;Mujeres;1 de enero de 2023;2.219
Total Nacional;24 León;88 años;Hombres;1 de enero de 2023;1.131
Total Nacional;24 León;88 años;Mujeres;1 de enero de 2023;2.036
Total Nacional;24 León;89 años;Hombres;1 de enero de 2023;986
Total Nacional;24 León;89 años;Mujeres;1 de enero de 2023;1.832
Total Nacional;24 León;90 años;Hombres;1 de enero de 2023;913
Total Nacional;24 León;90 años;Mujeres;1 de enero de 2023;1.798
Total Nacional;24 León;91 años;Hombres;1 de enero de 2023;724
Total Nacional;24 León;91 años;Mujeres;1 de enero de 2023;1.411
Total Nacional;24 León;92 años;Hombres;1 de enero de 2023;517
Total Nacional;24 León;92 años;Mujeres;1 de enero de 2023;1.201
Total Nacional;24 León;93 años;Hombres;1 de enero de 2023;402
Total Nacional;24 León;93 años;Mujeres;1 de enero de 2023;1.025
Total Nacional;24 León;94 años;Hombres;1 de enero de 2023;344
Total Nacional;24 León;94 años;Mujeres;1 de enero de 2023;828
Total Nacional;24 León;95 años;Hombres;1 de enero de 2023;218
Total Nacional;24 León;95 años;Mujeres;1 de enero de 2023;623
Total Nacional;24 León;96 años;Hombres;1 de enero de 2023;193
Total Nacional;24 León;96 años;Mujeres;1 de enero de 2023;470
Total Nacional;24 León;97 años;Hombres;1 de enero de 2023;125
Total Nacional;24 León;97 años;Mujeres;1 de enero de 2023;326
Total Nacional;24 León;98 años;Hombres;1 de enero de 2023;83
Total Nacional;24 León;98 años;Mujeres;1 de enero de 2023;250
Total Nacional;24 León;99 años;Hombres;1 de enero de 2023;47
Total Nacional;24 León;99 años;Mujeres;1 de enero de 2023;166
Total Nacional;24 León;100 y más años;Hombres;1 de enero de 2023;58
Total Nacional;24 León;100 y más años;Mujeres;1 de enero de 2023;248
Total Nacional;25 Lleida;0 años;Hombres;1 de enero de 2023;1.701
Total Nacional;25 Lleida;0 años;Mujeres;1 de enero de 2023;1.581
Total Nacional;25 Lleida;1 año;Hombres;1 de enero de 2023;1.758
Total Nacional;25 Lleida;1 año;Mujeres;1 de enero de 2023;1.619
Total Nacional;25 Lleida;2 años;Hombres;1 de enero de 2023;1.757
Total Nacional;25 Lleida;2 años;Mujeres;1 de enero de 2023;1.755
Total Nacional;25 Lleida;3 años;Hombres;1 de enero de 2023;1.895
Total Nacional;25 Lleida;3 años;Mujeres;1 de enero de 2023;1.762
Total Nacional;25 Lleida;4 años;Hombres;1 de enero de 2023;1.967
Total Nacional;25 Lleida;4 años;Mujeres;1 de enero de 2023;1.856
Total Nacional;25 Lleida;5 años;Hombres;1 de enero de 2023;2.091
Total Nacional;25 Lleida;5 años;Mujeres;1 de enero de 2023;1.984
Total Nacional;25 Lleida;6 años;Hombres;1 de enero de 2023;2.168
Total Nacional;25 Lleida;6 años;Mujeres;1 de enero de 2023;2.068
Total Nacional;25 Lleida;7 años;Hombres;1 de enero de 2023;2.277
Total Nacional;25 Lleida;7 años;Mujeres;1 de enero de 2023;2.142
Total Nacional;25 Lleida;8 años;Hombres;1 de enero de 2023;2.296
Total Nacional;25 Lleida;8 años;Mujeres;1 de enero de 2023;2.164
Total Nacional;25 Lleida;9 años;Hombres;1 de enero de 2023;2.325
Total Nacional;25 Lleida;9 años;Mujeres;1 de enero de 2023;2.152
Total Nacional;25 Lleida;10 años;Hombres;1 de enero de 2023;2.385
Total Nacional;25 Lleida;10 años;Mujeres;1 de enero de 2023;2.323
Total Nacional;25 Lleida;11 años;Hombres;1 de enero de 2023;2.495
Total Nacional;25 Lleida;11 años;Mujeres;1 de enero de 2023;2.365
Total Nacional;25 Lleida;12 años;Hombres;1 de enero de 2023;2.599
Total Nacional;25 Lleida;12 años;Mujeres;1 de enero de 2023;2.400
Total Nacional;25 Lleida;13 años;Hombres;1 de enero de 2023;2.653
Total Nacional;25 Lleida;13 años;Mujeres;1 de enero de 2023;2.405
Total Nacional;25 Lleida;14 años;Hombres;1 de enero de 2023;2.676
Total Nacional;25 Lleida;14 años;Mujeres;1 de enero de 2023;2.552
Total Nacional;25 Lleida;15 años;Hombres;1 de enero de 2023;2.504
Total Nacional;25 Lleida;15 años;Mujeres;1 de enero de 2023;2.340
Total Nacional;25 Lleida;16 años;Hombres;1 de enero de 2023;2.513
Total Nacional;25 Lleida;16 años;Mujeres;1 de enero de 2023;2.273
Total Nacional;25 Lleida;17 años;Hombres;1 de enero de 2023;2.538
Total Nacional;25 Lleida;17 años;Mujeres;1 de enero de 2023;2.311
Total Nacional;25 Lleida;18 años;Hombres;1 de enero de 2023;2.558
Total Nacional;25 Lleida;18 años;Mujeres;1 de enero de 2023;2.248
Total Nacional;25 Lleida;19 años;Hombres;1 de enero de 2023;2.571
Total Nacional;25 Lleida;19 años;Mujeres;1 de enero de 2023;2.193
Total Nacional;25 Lleida;20 años;Hombres;1 de enero de 2023;2.652
Total Nacional;25 Lleida;20 años;Mujeres;1 de enero de 2023;2.155
Total Nacional;25 Lleida;21 años;Hombres;1 de enero de 2023;2.653
Total Nacional;25 Lleida;21 años;Mujeres;1 de enero de 2023;2.208
Total Nacional;25 Lleida;22 años;Hombres;1 de enero de 2023;2.566
Total Nacional;25 Lleida;22 años;Mujeres;1 de enero de 2023;2.238
Total Nacional;25 Lleida;23 años;Hombres;1 de enero de 2023;2.599
Total Nacional;25 Lleida;23 años;Mujeres;1 de enero de 2023;2.276
Total Nacional;25 Lleida;24 años;Hombres;1 de enero de 2023;2.549
Total Nacional;25 Lleida;24 años;Mujeres;1 de enero de 2023;2.180
Total Nacional;25 Lleida;25 años;Hombres;1 de enero de 2023;2.462
Total Nacional;25 Lleida;25 años;Mujeres;1 de enero de 2023;2.254
Total Nacional;25 Lleida;26 años;Hombres;1 de enero de 2023;2.575
Total Nacional;25 Lleida;26 años;Mujeres;1 de enero de 2023;2.178
Total Nacional;25 Lleida;27 años;Hombres;1 de enero de 2023;2.622
Total Nacional;25 Lleida;27 años;Mujeres;1 de enero de 2023;2.161
Total Nacional;25 Lleida;28 años;Hombres;1 de enero de 2023;2.650
Total Nacional;25 Lleida;28 años;Mujeres;1 de enero de 2023;2.266
Total Nacional;25 Lleida;29 años;Hombres;1 de enero de 2023;2.553
Total Nacional;25 Lleida;29 años;Mujeres;1 de enero de 2023;2.331
Total Nacional;25 Lleida;30 años;Hombres;1 de enero de 2023;2.684
Total Nacional;25 Lleida;30 años;Mujeres;1 de enero de 2023;2.364
Total Nacional;25 Lleida;31 años;Hombres;1 de enero de 2023;2.617
Total Nacional;25 Lleida;31 años;Mujeres;1 de enero de 2023;2.276
Total Nacional;25 Lleida;32 años;Hombres;1 de enero de 2023;2.670
Total Nacional;25 Lleida;32 años;Mujeres;1 de enero de 2023;2.416
Total Nacional;25 Lleida;33 años;Hombres;1 de enero de 2023;2.685
Total Nacional;25 Lleida;33 años;Mujeres;1 de enero de 2023;2.488
Total Nacional;25 Lleida;34 años;Hombres;1 de enero de 2023;2.824
Total Nacional;25 Lleida;34 años;Mujeres;1 de enero de 2023;2.573
Total Nacional;25 Lleida;35 años;Hombres;1 de enero de 2023;2.786
Total Nacional;25 Lleida;35 años;Mujeres;1 de enero de 2023;2.523
Total Nacional;25 Lleida;36 años;Hombres;1 de enero de 2023;2.732
Total Nacional;25 Lleida;36 años;Mujeres;1 de enero de 2023;2.665
Total Nacional;25 Lleida;37 años;Hombres;1 de enero de 2023;2.985
Total Nacional;25 Lleida;37 años;Mujeres;1 de enero de 2023;2.671
Total Nacional;25 Lleida;38 años;Hombres;1 de enero de 2023;3.063
Total Nacional;25 Lleida;38 años;Mujeres;1 de enero de 2023;2.719
Total Nacional;25 Lleida;39 años;Hombres;1 de enero de 2023;3.066
Total Nacional;25 Lleida;39 años;Mujeres;1 de enero de 2023;2.816
Total Nacional;25 Lleida;40 años;Hombres;1 de enero de 2023;3.331
Total Nacional;25 Lleida;40 años;Mujeres;1 de enero de 2023;3.014
Total Nacional;25 Lleida;41 años;Hombres;1 de enero de 2023;3.572
Total Nacional;25 Lleida;41 años;Mujeres;1 de enero de 2023;3.087
Total Nacional;25 Lleida;42 años;Hombres;1 de enero de 2023;3.778
Total Nacional;25 Lleida;42 años;Mujeres;1 de enero de 2023;3.285
Total Nacional;25 Lleida;43 años;Hombres;1 de enero de 2023;3.825
Total Nacional;25 Lleida;43 años;Mujeres;1 de enero de 2023;3.492
Total Nacional;25 Lleida;44 años;Hombres;1 de enero de 2023;4.036
Total Nacional;25 Lleida;44 años;Mujeres;1 de enero de 2023;3.541
Total Nacional;25 Lleida;45 años;Hombres;1 de enero de 2023;4.205
Total Nacional;25 Lleida;45 años;Mujeres;1 de enero de 2023;3.570
Total Nacional;25 Lleida;46 años;Hombres;1 de enero de 2023;4.272
Total Nacional;25 Lleida;46 años;Mujeres;1 de enero de 2023;3.594
Total Nacional;25 Lleida;47 años;Hombres;1 de enero de 2023;4.125
Total Nacional;25 Lleida;47 años;Mujeres;1 de enero de 2023;3.438
Total Nacional;25 Lleida;48 años;Hombres;1 de enero de 2023;4.040
Total Nacional;25 Lleida;48 años;Mujeres;1 de enero de 2023;3.520
Total Nacional;25 Lleida;49 años;Hombres;1 de enero de 2023;3.934
Total Nacional;25 Lleida;49 años;Mujeres;1 de enero de 2023;3.410
Total Nacional;25 Lleida;50 años;Hombres;1 de enero de 2023;3.843
Total Nacional;25 Lleida;50 años;Mujeres;1 de enero de 2023;3.348
Total Nacional;25 Lleida;51 años;Hombres;1 de enero de 2023;3.687
Total Nacional;25 Lleida;51 años;Mujeres;1 de enero de 2023;3.104
Total Nacional;25 Lleida;52 años;Hombres;1 de enero de 2023;3.676
Total Nacional;25 Lleida;52 años;Mujeres;1 de enero de 2023;3.283
Total Nacional;25 Lleida;53 años;Hombres;1 de enero de 2023;3.608
Total Nacional;25 Lleida;53 años;Mujeres;1 de enero de 2023;3.186
Total Nacional;25 Lleida;54 años;Hombres;1 de enero de 2023;3.520
Total Nacional;25 Lleida;54 años;Mujeres;1 de enero de 2023;3.229
Total Nacional;25 Lleida;55 años;Hombres;1 de enero de 2023;3.596
Total Nacional;25 Lleida;55 años;Mujeres;1 de enero de 2023;3.114
Total Nacional;25 Lleida;56 años;Hombres;1 de enero de 2023;3.505
Total Nacional;25 Lleida;56 años;Mujeres;1 de enero de 2023;3.027
Total Nacional;25 Lleida;57 años;Hombres;1 de enero de 2023;3.394
Total Nacional;25 Lleida;57 años;Mujeres;1 de enero de 2023;3.069
Total Nacional;25 Lleida;58 años;Hombres;1 de enero de 2023;3.339
Total Nacional;25 Lleida;58 años;Mujeres;1 de enero de 2023;3.225
Total Nacional;25 Lleida;59 años;Hombres;1 de enero de 2023;3.221
Total Nacional;25 Lleida;59 años;Mujeres;1 de enero de 2023;3.015
Total Nacional;25 Lleida;60 años;Hombres;1 de enero de 2023;3.143
Total Nacional;25 Lleida;60 años;Mujeres;1 de enero de 2023;2.928
Total Nacional;25 Lleida;61 años;Hombres;1 de enero de 2023;3.112
Total Nacional;25 Lleida;61 años;Mujeres;1 de enero de 2023;3.030
Total Nacional;25 Lleida;62 años;Hombres;1 de enero de 2023;2.955
Total Nacional;25 Lleida;62 años;Mujeres;1 de enero de 2023;2.939
Total Nacional;25 Lleida;63 años;Hombres;1 de enero de 2023;2.903
Total Nacional;25 Lleida;63 años;Mujeres;1 de enero de 2023;2.793
Total Nacional;25 Lleida;64 años;Hombres;1 de enero de 2023;2.715
Total Nacional;25 Lleida;64 años;Mujeres;1 de enero de 2023;2.637
