Total Nacional;Provincias;Edad simple;Sexo;Periodo;Total
Total Nacional;25 Lleida;98 años;Hombres;1 de enero de 2019;46
Total Nacional;25 Lleida;98 años;Mujeres;1 de enero de 2019;115
Total Nacional;25 Lleida;99 años;Hombres;1 de enero de 2019;25
Total Nacional;25 Lleida;99 años;Mujeres;1 de enero de 2019;80
Total Nacional;25 Lleida;100 y más años;Hombres;1 de enero de 2019;27
Total Nacional;25 Lleida;100 y más años;Mujeres;1 de enero de 2019;104
Total Nacional;27 Lugo;0 años;Hombres;1 de enero de 2019;960
Total Nacional;27 Lugo;0 años;Mujeres;1 de enero de 2019;995
Total Nacional;27 Lugo;1 año;Hombres;1 de enero de 2019;1.052
Total Nacional;27 Lugo;1 año;Mujeres;1 de enero de 2019;1.059
Total Nacional;27 Lugo;2 años;Hombres;1 de enero de 2019;1.077
Total Nacional;27 Lugo;2 años;Mujeres;1 de enero de 2019;1.070
Total Nacional;27 Lugo;3 años;Hombres;1 de enero de 2019;1.138
Total Nacional;27 Lugo;3 años;Mujeres;1 de enero de 2019;1.044
Total Nacional;27 Lugo;4 años;Hombres;1 de enero de 2019;1.115
Total Nacional;27 Lugo;4 años;Mujeres;1 de enero de 2019;1.066
Total Nacional;27 Lugo;5 años;Hombres;1 de enero de 2019;1.058
Total Nacional;27 Lugo;5 años;Mujeres;1 de enero de 2019;1.067
Total Nacional;27 Lugo;6 años;Hombres;1 de enero de 2019;1.166
Total Nacional;27 Lugo;6 años;Mujeres;1 de enero de 2019;1.123
Total Nacional;27 Lugo;7 años;Hombres;1 de enero de 2019;1.156
Total Nacional;27 Lugo;7 años;Mujeres;1 de enero de 2019;1.090
Total Nacional;27 Lugo;8 años;Hombres;1 de enero de 2019;1.158
Total Nacional;27 Lugo;8 años;Mujeres;1 de enero de 2019;1.129
Total Nacional;27 Lugo;9 años;Hombres;1 de enero de 2019;1.160
Total Nacional;27 Lugo;9 años;Mujeres;1 de enero de 2019;1.141
Total Nacional;27 Lugo;10 años;Hombres;1 de enero de 2019;1.184
Total Nacional;27 Lugo;10 años;Mujeres;1 de enero de 2019;1.156
Total Nacional;27 Lugo;11 años;Hombres;1 de enero de 2019;1.160
Total Nacional;27 Lugo;11 años;Mujeres;1 de enero de 2019;1.165
Total Nacional;27 Lugo;12 años;Hombres;1 de enero de 2019;1.170
Total Nacional;27 Lugo;12 años;Mujeres;1 de enero de 2019;1.056
Total Nacional;27 Lugo;13 años;Hombres;1 de enero de 2019;1.157
Total Nacional;27 Lugo;13 años;Mujeres;1 de enero de 2019;1.113
Total Nacional;27 Lugo;14 años;Hombres;1 de enero de 2019;1.151
Total Nacional;27 Lugo;14 años;Mujeres;1 de enero de 2019;1.077
Total Nacional;27 Lugo;15 años;Hombres;1 de enero de 2019;1.120
Total Nacional;27 Lugo;15 años;Mujeres;1 de enero de 2019;1.161
Total Nacional;27 Lugo;16 años;Hombres;1 de enero de 2019;1.147
Total Nacional;27 Lugo;16 años;Mujeres;1 de enero de 2019;1.013
Total Nacional;27 Lugo;17 años;Hombres;1 de enero de 2019;1.141
Total Nacional;27 Lugo;17 años;Mujeres;1 de enero de 2019;1.035
Total Nacional;27 Lugo;18 años;Hombres;1 de enero de 2019;1.191
Total Nacional;27 Lugo;18 años;Mujeres;1 de enero de 2019;1.199
Total Nacional;27 Lugo;19 años;Hombres;1 de enero de 2019;1.186
Total Nacional;27 Lugo;19 años;Mujeres;1 de enero de 2019;1.091
Total Nacional;27 Lugo;20 años;Hombres;1 de enero de 2019;1.196
Total Nacional;27 Lugo;20 años;Mujeres;1 de enero de 2019;1.172
Total Nacional;27 Lugo;21 años;Hombres;1 de enero de 2019;1.218
Total Nacional;27 Lugo;21 años;Mujeres;1 de enero de 2019;1.117
Total Nacional;27 Lugo;22 años;Hombres;1 de enero de 2019;1.142
Total Nacional;27 Lugo;22 años;Mujeres;1 de enero de 2019;1.149
Total Nacional;27 Lugo;23 años;Hombres;1 de enero de 2019;1.279
Total Nacional;27 Lugo;23 años;Mujeres;1 de enero de 2019;1.213
Total Nacional;27 Lugo;24 años;Hombres;1 de enero de 2019;1.275
Total Nacional;27 Lugo;24 años;Mujeres;1 de enero de 2019;1.291
Total Nacional;27 Lugo;25 años;Hombres;1 de enero de 2019;1.416
Total Nacional;27 Lugo;25 años;Mujeres;1 de enero de 2019;1.376
Total Nacional;27 Lugo;26 años;Hombres;1 de enero de 2019;1.493
Total Nacional;27 Lugo;26 años;Mujeres;1 de enero de 2019;1.352
Total Nacional;27 Lugo;27 años;Hombres;1 de enero de 2019;1.476
Total Nacional;27 Lugo;27 años;Mujeres;1 de enero de 2019;1.416
Total Nacional;27 Lugo;28 años;Hombres;1 de enero de 2019;1.530
Total Nacional;27 Lugo;28 años;Mujeres;1 de enero de 2019;1.528
Total Nacional;27 Lugo;29 años;Hombres;1 de enero de 2019;1.592
Total Nacional;27 Lugo;29 años;Mujeres;1 de enero de 2019;1.547
Total Nacional;27 Lugo;30 años;Hombres;1 de enero de 2019;1.598
Total Nacional;27 Lugo;30 años;Mujeres;1 de enero de 2019;1.592
Total Nacional;27 Lugo;31 años;Hombres;1 de enero de 2019;1.700
Total Nacional;27 Lugo;31 años;Mujeres;1 de enero de 2019;1.676
Total Nacional;27 Lugo;32 años;Hombres;1 de enero de 2019;1.780
Total Nacional;27 Lugo;32 años;Mujeres;1 de enero de 2019;1.698
Total Nacional;27 Lugo;33 años;Hombres;1 de enero de 2019;1.827
Total Nacional;27 Lugo;33 años;Mujeres;1 de enero de 2019;1.856
Total Nacional;27 Lugo;34 años;Hombres;1 de enero de 2019;1.916
Total Nacional;27 Lugo;34 años;Mujeres;1 de enero de 2019;1.933
Total Nacional;27 Lugo;35 años;Hombres;1 de enero de 2019;1.998
Total Nacional;27 Lugo;35 años;Mujeres;1 de enero de 2019;1.997
Total Nacional;27 Lugo;36 años;Hombres;1 de enero de 2019;2.095
Total Nacional;27 Lugo;36 años;Mujeres;1 de enero de 2019;1.973
Total Nacional;27 Lugo;37 años;Hombres;1 de enero de 2019;2.254
Total Nacional;27 Lugo;37 años;Mujeres;1 de enero de 2019;2.132
Total Nacional;27 Lugo;38 años;Hombres;1 de enero de 2019;2.346
Total Nacional;27 Lugo;38 años;Mujeres;1 de enero de 2019;2.322
Total Nacional;27 Lugo;39 años;Hombres;1 de enero de 2019;2.358
Total Nacional;27 Lugo;39 años;Mujeres;1 de enero de 2019;2.395
Total Nacional;27 Lugo;40 años;Hombres;1 de enero de 2019;2.547
Total Nacional;27 Lugo;40 años;Mujeres;1 de enero de 2019;2.369
Total Nacional;27 Lugo;41 años;Hombres;1 de enero de 2019;2.540
Total Nacional;27 Lugo;41 años;Mujeres;1 de enero de 2019;2.340
Total Nacional;27 Lugo;42 años;Hombres;1 de enero de 2019;2.423
Total Nacional;27 Lugo;42 años;Mujeres;1 de enero de 2019;2.541
Total Nacional;27 Lugo;43 años;Hombres;1 de enero de 2019;2.377
Total Nacional;27 Lugo;43 años;Mujeres;1 de enero de 2019;2.483
Total Nacional;27 Lugo;44 años;Hombres;1 de enero de 2019;2.495
Total Nacional;27 Lugo;44 años;Mujeres;1 de enero de 2019;2.383
Total Nacional;27 Lugo;45 años;Hombres;1 de enero de 2019;2.391
Total Nacional;27 Lugo;45 años;Mujeres;1 de enero de 2019;2.333
Total Nacional;27 Lugo;46 años;Hombres;1 de enero de 2019;2.357
Total Nacional;27 Lugo;46 años;Mujeres;1 de enero de 2019;2.385
Total Nacional;27 Lugo;47 años;Hombres;1 de enero de 2019;2.364
Total Nacional;27 Lugo;47 años;Mujeres;1 de enero de 2019;2.449
Total Nacional;27 Lugo;48 años;Hombres;1 de enero de 2019;2.341
Total Nacional;27 Lugo;48 años;Mujeres;1 de enero de 2019;2.410
Total Nacional;27 Lugo;49 años;Hombres;1 de enero de 2019;2.417
Total Nacional;27 Lugo;49 años;Mujeres;1 de enero de 2019;2.570
Total Nacional;27 Lugo;50 años;Hombres;1 de enero de 2019;2.499
Total Nacional;27 Lugo;50 años;Mujeres;1 de enero de 2019;2.505
Total Nacional;27 Lugo;51 años;Hombres;1 de enero de 2019;2.534
Total Nacional;27 Lugo;51 años;Mujeres;1 de enero de 2019;2.515
Total Nacional;27 Lugo;52 años;Hombres;1 de enero de 2019;2.477
Total Nacional;27 Lugo;52 años;Mujeres;1 de enero de 2019;2.616
Total Nacional;27 Lugo;53 años;Hombres;1 de enero de 2019;2.448
Total Nacional;27 Lugo;53 años;Mujeres;1 de enero de 2019;2.512
Total Nacional;27 Lugo;54 años;Hombres;1 de enero de 2019;2.556
Total Nacional;27 Lugo;54 años;Mujeres;1 de enero de 2019;2.581
Total Nacional;27 Lugo;55 años;Hombres;1 de enero de 2019;2.451
Total Nacional;27 Lugo;55 años;Mujeres;1 de enero de 2019;2.457
Total Nacional;27 Lugo;56 años;Hombres;1 de enero de 2019;2.583
Total Nacional;27 Lugo;56 años;Mujeres;1 de enero de 2019;2.562
Total Nacional;27 Lugo;57 años;Hombres;1 de enero de 2019;2.542
Total Nacional;27 Lugo;57 años;Mujeres;1 de enero de 2019;2.614
Total Nacional;27 Lugo;58 años;Hombres;1 de enero de 2019;2.628
Total Nacional;27 Lugo;58 años;Mujeres;1 de enero de 2019;2.531
Total Nacional;27 Lugo;59 años;Hombres;1 de enero de 2019;2.528
Total Nacional;27 Lugo;59 años;Mujeres;1 de enero de 2019;2.470
Total Nacional;27 Lugo;60 años;Hombres;1 de enero de 2019;2.429
Total Nacional;27 Lugo;60 años;Mujeres;1 de enero de 2019;2.455
Total Nacional;27 Lugo;61 años;Hombres;1 de enero de 2019;2.412
Total Nacional;27 Lugo;61 años;Mujeres;1 de enero de 2019;2.346
Total Nacional;27 Lugo;62 años;Hombres;1 de enero de 2019;2.351
Total Nacional;27 Lugo;62 años;Mujeres;1 de enero de 2019;2.321
Total Nacional;27 Lugo;63 años;Hombres;1 de enero de 2019;2.343
Total Nacional;27 Lugo;63 años;Mujeres;1 de enero de 2019;2.194
Total Nacional;27 Lugo;64 años;Hombres;1 de enero de 2019;2.282
Total Nacional;27 Lugo;64 años;Mujeres;1 de enero de 2019;2.163
Total Nacional;27 Lugo;65 años;Hombres;1 de enero de 2019;2.190
Total Nacional;27 Lugo;65 años;Mujeres;1 de enero de 2019;2.200
Total Nacional;27 Lugo;66 años;Hombres;1 de enero de 2019;2.133
Total Nacional;27 Lugo;66 años;Mujeres;1 de enero de 2019;2.106
Total Nacional;27 Lugo;67 años;Hombres;1 de enero de 2019;1.995
Total Nacional;27 Lugo;67 años;Mujeres;1 de enero de 2019;1.947
Total Nacional;27 Lugo;68 años;Hombres;1 de enero de 2019;2.044
Total Nacional;27 Lugo;68 años;Mujeres;1 de enero de 2019;1.998
Total Nacional;27 Lugo;69 años;Hombres;1 de enero de 2019;2.033
Total Nacional;27 Lugo;69 años;Mujeres;1 de enero de 2019;2.018
Total Nacional;27 Lugo;70 años;Hombres;1 de enero de 2019;2.007
Total Nacional;27 Lugo;70 años;Mujeres;1 de enero de 2019;2.064
Total Nacional;27 Lugo;71 años;Hombres;1 de enero de 2019;1.783
Total Nacional;27 Lugo;71 años;Mujeres;1 de enero de 2019;2.033
Total Nacional;27 Lugo;72 años;Hombres;1 de enero de 2019;1.827
Total Nacional;27 Lugo;72 años;Mujeres;1 de enero de 2019;2.100
Total Nacional;27 Lugo;73 años;Hombres;1 de enero de 2019;1.870
Total Nacional;27 Lugo;73 años;Mujeres;1 de enero de 2019;2.139
Total Nacional;27 Lugo;74 años;Hombres;1 de enero de 2019;1.779
Total Nacional;27 Lugo;74 años;Mujeres;1 de enero de 2019;1.991
Total Nacional;27 Lugo;75 años;Hombres;1 de enero de 2019;1.791
Total Nacional;27 Lugo;75 años;Mujeres;1 de enero de 2019;2.052
Total Nacional;27 Lugo;76 años;Hombres;1 de enero de 2019;1.558
Total Nacional;27 Lugo;76 años;Mujeres;1 de enero de 2019;1.991
Total Nacional;27 Lugo;77 años;Hombres;1 de enero de 2019;1.509
Total Nacional;27 Lugo;77 años;Mujeres;1 de enero de 2019;1.902
Total Nacional;27 Lugo;78 años;Hombres;1 de enero de 2019;1.544
Total Nacional;27 Lugo;78 años;Mujeres;1 de enero de 2019;2.120
Total Nacional;27 Lugo;79 años;Hombres;1 de enero de 2019;1.148
Total Nacional;27 Lugo;79 años;Mujeres;1 de enero de 2019;1.506
Total Nacional;27 Lugo;80 años;Hombres;1 de enero de 2019;1.240
Total Nacional;27 Lugo;80 años;Mujeres;1 de enero de 2019;1.635
Total Nacional;27 Lugo;81 años;Hombres;1 de enero de 2019;1.381
Total Nacional;27 Lugo;81 años;Mujeres;1 de enero de 2019;1.948
Total Nacional;27 Lugo;82 años;Hombres;1 de enero de 2019;1.605
Total Nacional;27 Lugo;82 años;Mujeres;1 de enero de 2019;2.173
Total Nacional;27 Lugo;83 años;Hombres;1 de enero de 2019;1.473
Total Nacional;27 Lugo;83 años;Mujeres;1 de enero de 2019;2.109
Total Nacional;27 Lugo;84 años;Hombres;1 de enero de 2019;1.380
Total Nacional;27 Lugo;84 años;Mujeres;1 de enero de 2019;2.077
Total Nacional;27 Lugo;85 años;Hombres;1 de enero de 2019;1.303
Total Nacional;27 Lugo;85 años;Mujeres;1 de enero de 2019;1.997
Total Nacional;27 Lugo;86 años;Hombres;1 de enero de 2019;1.148
Total Nacional;27 Lugo;86 años;Mujeres;1 de enero de 2019;1.834
Total Nacional;27 Lugo;87 años;Hombres;1 de enero de 2019;1.011
Total Nacional;27 Lugo;87 años;Mujeres;1 de enero de 2019;1.660
Total Nacional;27 Lugo;88 años;Hombres;1 de enero de 2019;834
Total Nacional;27 Lugo;88 años;Mujeres;1 de enero de 2019;1.506
Total Nacional;27 Lugo;89 años;Hombres;1 de enero de 2019;764
Total Nacional;27 Lugo;89 años;Mujeres;1 de enero de 2019;1.283
Total Nacional;27 Lugo;90 años;Hombres;1 de enero de 2019;658
Total Nacional;27 Lugo;90 años;Mujeres;1 de enero de 2019;1.212
Total Nacional;27 Lugo;91 años;Hombres;1 de enero de 2019;543
Total Nacional;27 Lugo;91 años;Mujeres;1 de enero de 2019;969
Total Nacional;27 Lugo;92 años;Hombres;1 de enero de 2019;410
Total Nacional;27 Lugo;92 años;Mujeres;1 de enero de 2019;832
Total Nacional;27 Lugo;93 años;Hombres;1 de enero de 2019;317
Total Nacional;27 Lugo;93 años;Mujeres;1 de enero de 2019;632
Total Nacional;27 Lugo;94 años;Hombres;1 de enero de 2019;210
Total Nacional;27 Lugo;94 años;Mujeres;1 de enero de 2019;511
Total Nacional;27 Lugo;95 años;Hombres;1 de enero de 2019;192
Total Nacional;27 Lugo;95 años;Mujeres;1 de enero de 2019;414
Total Nacional;27 Lugo;96 años;Hombres;1 de enero de 2019;110
Total Nacional;27 Lugo;96 años;Mujeres;1 de enero de 2019;300
Total Nacional;27 Lugo;97 años;Hombres;1 de enero de 2019;81
Total Nacional;27 Lugo;97 años;Mujeres;1 de enero de 2019;202
Total Nacional;27 Lugo;98 años;Hombres;1 de enero de 2019;61
Total Nacional;27 Lugo;98 años;Mujeres;1 de enero de 2019;157
Total Nacional;27 Lugo;99 años;Hombres;1 de enero de 2019;40
Total Nacional;27 Lugo;99 años;Mujeres;1 de enero de 2019;112
Total Nacional;27 Lugo;100 y más años;Hombres;1 de enero de 2019;55
Total Nacional;27 Lugo;100 y más años;Mujeres;1 de enero de 2019;172
Total Nacional;28 Madrid;0 años;Hombres;1 de enero de 2019;29.389
Total Nacional;28 Madrid;0 años;Mujeres;1 de enero de 2019;27.900
Total Nacional;28 Madrid;1 año;Hombres;1 de enero de 2019;31.347
Total Nacional;28 Madrid;1 año;Mujeres;1 de enero de 2019;29.608
Total Nacional;28 Madrid;2 años;Hombres;1 de enero de 2019;32.960
Total Nacional;28 Madrid;2 años;Mujeres;1 de enero de 2019;31.373
Total Nacional;28 Madrid;3 años;Hombres;1 de enero de 2019;33.826
Total Nacional;28 Madrid;3 años;Mujeres;1 de enero de 2019;32.081
Total Nacional;28 Madrid;4 años;Hombres;1 de enero de 2019;34.074
Total Nacional;28 Madrid;4 años;Mujeres;1 de enero de 2019;32.091
Total Nacional;28 Madrid;5 años;Hombres;1 de enero de 2019;33.666
Total Nacional;28 Madrid;5 años;Mujeres;1 de enero de 2019;31.851
Total Nacional;28 Madrid;6 años;Hombres;1 de enero de 2019;35.336
Total Nacional;28 Madrid;6 años;Mujeres;1 de enero de 2019;33.327
Total Nacional;28 Madrid;7 años;Hombres;1 de enero de 2019;36.229
Total Nacional;28 Madrid;7 años;Mujeres;1 de enero de 2019;34.382
Total Nacional;28 Madrid;8 años;Hombres;1 de enero de 2019;36.260
Total Nacional;28 Madrid;8 años;Mujeres;1 de enero de 2019;34.432
Total Nacional;28 Madrid;9 años;Hombres;1 de enero de 2019;37.368
Total Nacional;28 Madrid;9 años;Mujeres;1 de enero de 2019;34.830
Total Nacional;28 Madrid;10 años;Hombres;1 de enero de 2019;38.269
Total Nacional;28 Madrid;10 años;Mujeres;1 de enero de 2019;36.148
Total Nacional;28 Madrid;11 años;Hombres;1 de enero de 2019;36.709
Total Nacional;28 Madrid;11 años;Mujeres;1 de enero de 2019;34.624
Total Nacional;28 Madrid;12 años;Hombres;1 de enero de 2019;35.823
Total Nacional;28 Madrid;12 años;Mujeres;1 de enero de 2019;34.051
Total Nacional;28 Madrid;13 años;Hombres;1 de enero de 2019;34.949
Total Nacional;28 Madrid;13 años;Mujeres;1 de enero de 2019;33.599
Total Nacional;28 Madrid;14 años;Hombres;1 de enero de 2019;35.579
Total Nacional;28 Madrid;14 años;Mujeres;1 de enero de 2019;33.512
Total Nacional;28 Madrid;15 años;Hombres;1 de enero de 2019;34.674
Total Nacional;28 Madrid;15 años;Mujeres;1 de enero de 2019;33.157
Total Nacional;28 Madrid;16 años;Hombres;1 de enero de 2019;33.486
Total Nacional;28 Madrid;16 años;Mujeres;1 de enero de 2019;31.839
Total Nacional;28 Madrid;17 años;Hombres;1 de enero de 2019;32.621
Total Nacional;28 Madrid;17 años;Mujeres;1 de enero de 2019;31.595
Total Nacional;28 Madrid;18 años;Hombres;1 de enero de 2019;33.068
Total Nacional;28 Madrid;18 años;Mujeres;1 de enero de 2019;31.491
Total Nacional;28 Madrid;19 años;Hombres;1 de enero de 2019;32.573
Total Nacional;28 Madrid;19 años;Mujeres;1 de enero de 2019;31.106
Total Nacional;28 Madrid;20 años;Hombres;1 de enero de 2019;31.863
Total Nacional;28 Madrid;20 años;Mujeres;1 de enero de 2019;30.648
Total Nacional;28 Madrid;21 años;Hombres;1 de enero de 2019;32.323
Total Nacional;28 Madrid;21 años;Mujeres;1 de enero de 2019;31.423
Total Nacional;28 Madrid;22 años;Hombres;1 de enero de 2019;31.906
Total Nacional;28 Madrid;22 años;Mujeres;1 de enero de 2019;32.245
Total Nacional;28 Madrid;23 años;Hombres;1 de enero de 2019;32.362
Total Nacional;28 Madrid;23 años;Mujeres;1 de enero de 2019;32.627
Total Nacional;28 Madrid;24 años;Hombres;1 de enero de 2019;33.365
Total Nacional;28 Madrid;24 años;Mujeres;1 de enero de 2019;34.060
Total Nacional;28 Madrid;25 años;Hombres;1 de enero de 2019;34.987
Total Nacional;28 Madrid;25 años;Mujeres;1 de enero de 2019;36.294
Total Nacional;28 Madrid;26 años;Hombres;1 de enero de 2019;36.497
Total Nacional;28 Madrid;26 años;Mujeres;1 de enero de 2019;37.861
Total Nacional;28 Madrid;27 años;Hombres;1 de enero de 2019;36.353
Total Nacional;28 Madrid;27 años;Mujeres;1 de enero de 2019;37.819
Total Nacional;28 Madrid;28 años;Hombres;1 de enero de 2019;37.033
Total Nacional;28 Madrid;28 años;Mujeres;1 de enero de 2019;39.059
Total Nacional;28 Madrid;29 años;Hombres;1 de enero de 2019;38.609
Total Nacional;28 Madrid;29 años;Mujeres;1 de enero de 2019;40.467
Total Nacional;28 Madrid;30 años;Hombres;1 de enero de 2019;39.085
Total Nacional;28 Madrid;30 años;Mujeres;1 de enero de 2019;40.967
Total Nacional;28 Madrid;31 años;Hombres;1 de enero de 2019;40.138
Total Nacional;28 Madrid;31 años;Mujeres;1 de enero de 2019;42.298
Total Nacional;28 Madrid;32 años;Hombres;1 de enero de 2019;41.167
Total Nacional;28 Madrid;32 años;Mujeres;1 de enero de 2019;43.691
Total Nacional;28 Madrid;33 años;Hombres;1 de enero de 2019;42.828
Total Nacional;28 Madrid;33 años;Mujeres;1 de enero de 2019;45.220
Total Nacional;28 Madrid;34 años;Hombres;1 de enero de 2019;44.759
Total Nacional;28 Madrid;34 años;Mujeres;1 de enero de 2019;47.004
Total Nacional;28 Madrid;35 años;Hombres;1 de enero de 2019;45.974
Total Nacional;28 Madrid;35 años;Mujeres;1 de enero de 2019;47.930
Total Nacional;28 Madrid;36 años;Hombres;1 de enero de 2019;48.871
Total Nacional;28 Madrid;36 años;Mujeres;1 de enero de 2019;50.803
Total Nacional;28 Madrid;37 años;Hombres;1 de enero de 2019;50.774
Total Nacional;28 Madrid;37 años;Mujeres;1 de enero de 2019;52.700
Total Nacional;28 Madrid;38 años;Hombres;1 de enero de 2019;52.408
Total Nacional;28 Madrid;38 años;Mujeres;1 de enero de 2019;54.252
Total Nacional;28 Madrid;39 años;Hombres;1 de enero de 2019;54.398
Total Nacional;28 Madrid;39 años;Mujeres;1 de enero de 2019;56.217
Total Nacional;28 Madrid;40 años;Hombres;1 de enero de 2019;56.921
Total Nacional;28 Madrid;40 años;Mujeres;1 de enero de 2019;58.706
Total Nacional;28 Madrid;41 años;Hombres;1 de enero de 2019;58.321
Total Nacional;28 Madrid;41 años;Mujeres;1 de enero de 2019;59.180
Total Nacional;28 Madrid;42 años;Hombres;1 de enero de 2019;59.740
Total Nacional;28 Madrid;42 años;Mujeres;1 de enero de 2019;61.290
Total Nacional;28 Madrid;43 años;Hombres;1 de enero de 2019;59.540
Total Nacional;28 Madrid;43 años;Mujeres;1 de enero de 2019;60.478
Total Nacional;28 Madrid;44 años;Hombres;1 de enero de 2019;58.900
Total Nacional;28 Madrid;44 años;Mujeres;1 de enero de 2019;60.526
Total Nacional;28 Madrid;45 años;Hombres;1 de enero de 2019;56.991
Total Nacional;28 Madrid;45 años;Mujeres;1 de enero de 2019;58.236
Total Nacional;28 Madrid;46 años;Hombres;1 de enero de 2019;56.030
Total Nacional;28 Madrid;46 años;Mujeres;1 de enero de 2019;57.205
Total Nacional;28 Madrid;47 años;Hombres;1 de enero de 2019;54.626
Total Nacional;28 Madrid;47 años;Mujeres;1 de enero de 2019;56.695
Total Nacional;28 Madrid;48 años;Hombres;1 de enero de 2019;52.817
Total Nacional;28 Madrid;48 años;Mujeres;1 de enero de 2019;54.626
Total Nacional;28 Madrid;49 años;Hombres;1 de enero de 2019;51.927
Total Nacional;28 Madrid;49 años;Mujeres;1 de enero de 2019;54.031
Total Nacional;28 Madrid;50 años;Hombres;1 de enero de 2019;50.897
Total Nacional;28 Madrid;50 años;Mujeres;1 de enero de 2019;53.722
Total Nacional;28 Madrid;51 años;Hombres;1 de enero de 2019;50.268
Total Nacional;28 Madrid;51 años;Mujeres;1 de enero de 2019;53.249
Total Nacional;28 Madrid;52 años;Hombres;1 de enero de 2019;48.475
Total Nacional;28 Madrid;52 años;Mujeres;1 de enero de 2019;51.389
Total Nacional;28 Madrid;53 años;Hombres;1 de enero de 2019;47.569
Total Nacional;28 Madrid;53 años;Mujeres;1 de enero de 2019;51.092
Total Nacional;28 Madrid;54 años;Hombres;1 de enero de 2019;47.106
Total Nacional;28 Madrid;54 años;Mujeres;1 de enero de 2019;51.372
Total Nacional;28 Madrid;55 años;Hombres;1 de enero de 2019;44.902
Total Nacional;28 Madrid;55 años;Mujeres;1 de enero de 2019;49.101
Total Nacional;28 Madrid;56 años;Hombres;1 de enero de 2019;43.027
Total Nacional;28 Madrid;56 años;Mujeres;1 de enero de 2019;47.292
Total Nacional;28 Madrid;57 años;Hombres;1 de enero de 2019;40.810
Total Nacional;28 Madrid;57 años;Mujeres;1 de enero de 2019;45.307
Total Nacional;28 Madrid;58 años;Hombres;1 de enero de 2019;40.408
Total Nacional;28 Madrid;58 años;Mujeres;1 de enero de 2019;45.169
Total Nacional;28 Madrid;59 años;Hombres;1 de enero de 2019;38.836
Total Nacional;28 Madrid;59 años;Mujeres;1 de enero de 2019;43.796
Total Nacional;28 Madrid;60 años;Hombres;1 de enero de 2019;37.470
Total Nacional;28 Madrid;60 años;Mujeres;1 de enero de 2019;42.715
Total Nacional;28 Madrid;61 años;Hombres;1 de enero de 2019;36.387
Total Nacional;28 Madrid;61 años;Mujeres;1 de enero de 2019;42.158
Total Nacional;28 Madrid;62 años;Hombres;1 de enero de 2019;33.591
Total Nacional;28 Madrid;62 años;Mujeres;1 de enero de 2019;39.275
Total Nacional;28 Madrid;63 años;Hombres;1 de enero de 2019;32.306
Total Nacional;28 Madrid;63 años;Mujeres;1 de enero de 2019;38.106
Total Nacional;28 Madrid;64 años;Hombres;1 de enero de 2019;30.051
Total Nacional;28 Madrid;64 años;Mujeres;1 de enero de 2019;36.345
Total Nacional;28 Madrid;65 años;Hombres;1 de enero de 2019;30.088
Total Nacional;28 Madrid;65 años;Mujeres;1 de enero de 2019;36.071
Total Nacional;28 Madrid;66 años;Hombres;1 de enero de 2019;29.635
Total Nacional;28 Madrid;66 años;Mujeres;1 de enero de 2019;35.509
Total Nacional;28 Madrid;67 años;Hombres;1 de enero de 2019;27.720
Total Nacional;28 Madrid;67 años;Mujeres;1 de enero de 2019;33.539
Total Nacional;28 Madrid;68 años;Hombres;1 de enero de 2019;27.448
Total Nacional;28 Madrid;68 años;Mujeres;1 de enero de 2019;33.005
Total Nacional;28 Madrid;69 años;Hombres;1 de enero de 2019;27.940
Total Nacional;28 Madrid;69 años;Mujeres;1 de enero de 2019;34.402
Total Nacional;28 Madrid;70 años;Hombres;1 de enero de 2019;29.095
Total Nacional;28 Madrid;70 años;Mujeres;1 de enero de 2019;36.095
Total Nacional;28 Madrid;71 años;Hombres;1 de enero de 2019;26.143
Total Nacional;28 Madrid;71 años;Mujeres;1 de enero de 2019;32.259
Total Nacional;28 Madrid;72 años;Hombres;1 de enero de 2019;24.034
Total Nacional;28 Madrid;72 años;Mujeres;1 de enero de 2019;30.312
Total Nacional;28 Madrid;73 años;Hombres;1 de enero de 2019;24.856
Total Nacional;28 Madrid;73 años;Mujeres;1 de enero de 2019;31.549
Total Nacional;28 Madrid;74 años;Hombres;1 de enero de 2019;23.527
Total Nacional;28 Madrid;74 años;Mujeres;1 de enero de 2019;30.354
Total Nacional;28 Madrid;75 años;Hombres;1 de enero de 2019;22.572
Total Nacional;28 Madrid;75 años;Mujeres;1 de enero de 2019;29.012
Total Nacional;28 Madrid;76 años;Hombres;1 de enero de 2019;18.773
Total Nacional;28 Madrid;76 años;Mujeres;1 de enero de 2019;24.190
Total Nacional;28 Madrid;77 años;Hombres;1 de enero de 2019;16.849
Total Nacional;28 Madrid;77 años;Mujeres;1 de enero de 2019;21.717
Total Nacional;28 Madrid;78 años;Hombres;1 de enero de 2019;20.476
Total Nacional;28 Madrid;78 años;Mujeres;1 de enero de 2019;27.748
Total Nacional;28 Madrid;79 años;Hombres;1 de enero de 2019;11.914
Total Nacional;28 Madrid;79 años;Mujeres;1 de enero de 2019;17.249
Total Nacional;28 Madrid;80 años;Hombres;1 de enero de 2019;13.658
Total Nacional;28 Madrid;80 años;Mujeres;1 de enero de 2019;19.674
Total Nacional;28 Madrid;81 años;Hombres;1 de enero de 2019;14.129
Total Nacional;28 Madrid;81 años;Mujeres;1 de enero de 2019;21.315
Total Nacional;28 Madrid;82 años;Hombres;1 de enero de 2019;14.197
