Total Nacional;Provincias;Edad simple;Sexo;Periodo;Total
Total Nacional;13 Ciudad Real;13 años;Hombres;1 de enero de 2021;2.568
Total Nacional;13 Ciudad Real;13 años;Mujeres;1 de enero de 2021;2.569
Total Nacional;13 Ciudad Real;14 años;Hombres;1 de enero de 2021;2.731
Total Nacional;13 Ciudad Real;14 años;Mujeres;1 de enero de 2021;2.496
Total Nacional;13 Ciudad Real;15 años;Hombres;1 de enero de 2021;2.649
Total Nacional;13 Ciudad Real;15 años;Mujeres;1 de enero de 2021;2.453
Total Nacional;13 Ciudad Real;16 años;Hombres;1 de enero de 2021;2.667
Total Nacional;13 Ciudad Real;16 años;Mujeres;1 de enero de 2021;2.390
Total Nacional;13 Ciudad Real;17 años;Hombres;1 de enero de 2021;2.505
Total Nacional;13 Ciudad Real;17 años;Mujeres;1 de enero de 2021;2.400
Total Nacional;13 Ciudad Real;18 años;Hombres;1 de enero de 2021;2.526
Total Nacional;13 Ciudad Real;18 años;Mujeres;1 de enero de 2021;2.306
Total Nacional;13 Ciudad Real;19 años;Hombres;1 de enero de 2021;2.609
Total Nacional;13 Ciudad Real;19 años;Mujeres;1 de enero de 2021;2.433
Total Nacional;13 Ciudad Real;20 años;Hombres;1 de enero de 2021;2.721
Total Nacional;13 Ciudad Real;20 años;Mujeres;1 de enero de 2021;2.443
Total Nacional;13 Ciudad Real;21 años;Hombres;1 de enero de 2021;2.693
Total Nacional;13 Ciudad Real;21 años;Mujeres;1 de enero de 2021;2.591
Total Nacional;13 Ciudad Real;22 años;Hombres;1 de enero de 2021;2.742
Total Nacional;13 Ciudad Real;22 años;Mujeres;1 de enero de 2021;2.512
Total Nacional;13 Ciudad Real;23 años;Hombres;1 de enero de 2021;2.728
Total Nacional;13 Ciudad Real;23 años;Mujeres;1 de enero de 2021;2.615
Total Nacional;13 Ciudad Real;24 años;Hombres;1 de enero de 2021;2.733
Total Nacional;13 Ciudad Real;24 años;Mujeres;1 de enero de 2021;2.593
Total Nacional;13 Ciudad Real;25 años;Hombres;1 de enero de 2021;2.850
Total Nacional;13 Ciudad Real;25 años;Mujeres;1 de enero de 2021;2.587
Total Nacional;13 Ciudad Real;26 años;Hombres;1 de enero de 2021;2.909
Total Nacional;13 Ciudad Real;26 años;Mujeres;1 de enero de 2021;2.598
Total Nacional;13 Ciudad Real;27 años;Hombres;1 de enero de 2021;2.958
Total Nacional;13 Ciudad Real;27 años;Mujeres;1 de enero de 2021;2.734
Total Nacional;13 Ciudad Real;28 años;Hombres;1 de enero de 2021;2.959
Total Nacional;13 Ciudad Real;28 años;Mujeres;1 de enero de 2021;2.745
Total Nacional;13 Ciudad Real;29 años;Hombres;1 de enero de 2021;2.969
Total Nacional;13 Ciudad Real;29 años;Mujeres;1 de enero de 2021;2.716
Total Nacional;13 Ciudad Real;30 años;Hombres;1 de enero de 2021;2.974
Total Nacional;13 Ciudad Real;30 años;Mujeres;1 de enero de 2021;2.728
Total Nacional;13 Ciudad Real;31 años;Hombres;1 de enero de 2021;2.948
Total Nacional;13 Ciudad Real;31 años;Mujeres;1 de enero de 2021;2.830
Total Nacional;13 Ciudad Real;32 años;Hombres;1 de enero de 2021;3.039
Total Nacional;13 Ciudad Real;32 años;Mujeres;1 de enero de 2021;2.874
Total Nacional;13 Ciudad Real;33 años;Hombres;1 de enero de 2021;2.995
Total Nacional;13 Ciudad Real;33 años;Mujeres;1 de enero de 2021;2.902
Total Nacional;13 Ciudad Real;34 años;Hombres;1 de enero de 2021;3.097
Total Nacional;13 Ciudad Real;34 años;Mujeres;1 de enero de 2021;2.883
Total Nacional;13 Ciudad Real;35 años;Hombres;1 de enero de 2021;3.038
Total Nacional;13 Ciudad Real;35 años;Mujeres;1 de enero de 2021;2.888
Total Nacional;13 Ciudad Real;36 años;Hombres;1 de enero de 2021;3.317
Total Nacional;13 Ciudad Real;36 años;Mujeres;1 de enero de 2021;2.964
Total Nacional;13 Ciudad Real;37 años;Hombres;1 de enero de 2021;3.295
Total Nacional;13 Ciudad Real;37 años;Mujeres;1 de enero de 2021;3.150
Total Nacional;13 Ciudad Real;38 años;Hombres;1 de enero de 2021;3.503
Total Nacional;13 Ciudad Real;38 años;Mujeres;1 de enero de 2021;3.159
Total Nacional;13 Ciudad Real;39 años;Hombres;1 de enero de 2021;3.590
Total Nacional;13 Ciudad Real;39 años;Mujeres;1 de enero de 2021;3.312
Total Nacional;13 Ciudad Real;40 años;Hombres;1 de enero de 2021;3.713
Total Nacional;13 Ciudad Real;40 años;Mujeres;1 de enero de 2021;3.435
Total Nacional;13 Ciudad Real;41 años;Hombres;1 de enero de 2021;3.751
Total Nacional;13 Ciudad Real;41 años;Mujeres;1 de enero de 2021;3.616
Total Nacional;13 Ciudad Real;42 años;Hombres;1 de enero de 2021;3.901
Total Nacional;13 Ciudad Real;42 años;Mujeres;1 de enero de 2021;3.634
Total Nacional;13 Ciudad Real;43 años;Hombres;1 de enero de 2021;3.869
Total Nacional;13 Ciudad Real;43 años;Mujeres;1 de enero de 2021;3.543
Total Nacional;13 Ciudad Real;44 años;Hombres;1 de enero de 2021;3.800
Total Nacional;13 Ciudad Real;44 años;Mujeres;1 de enero de 2021;3.749
Total Nacional;13 Ciudad Real;45 años;Hombres;1 de enero de 2021;3.851
Total Nacional;13 Ciudad Real;45 años;Mujeres;1 de enero de 2021;3.690
Total Nacional;13 Ciudad Real;46 años;Hombres;1 de enero de 2021;3.778
Total Nacional;13 Ciudad Real;46 años;Mujeres;1 de enero de 2021;3.709
Total Nacional;13 Ciudad Real;47 años;Hombres;1 de enero de 2021;3.794
Total Nacional;13 Ciudad Real;47 años;Mujeres;1 de enero de 2021;3.640
Total Nacional;13 Ciudad Real;48 años;Hombres;1 de enero de 2021;3.790
Total Nacional;13 Ciudad Real;48 años;Mujeres;1 de enero de 2021;3.738
Total Nacional;13 Ciudad Real;49 años;Hombres;1 de enero de 2021;3.647
Total Nacional;13 Ciudad Real;49 años;Mujeres;1 de enero de 2021;3.684
Total Nacional;13 Ciudad Real;50 años;Hombres;1 de enero de 2021;3.771
Total Nacional;13 Ciudad Real;50 años;Mujeres;1 de enero de 2021;3.794
Total Nacional;13 Ciudad Real;51 años;Hombres;1 de enero de 2021;3.795
Total Nacional;13 Ciudad Real;51 años;Mujeres;1 de enero de 2021;3.852
Total Nacional;13 Ciudad Real;52 años;Hombres;1 de enero de 2021;3.930
Total Nacional;13 Ciudad Real;52 años;Mujeres;1 de enero de 2021;3.768
Total Nacional;13 Ciudad Real;53 años;Hombres;1 de enero de 2021;3.943
Total Nacional;13 Ciudad Real;53 años;Mujeres;1 de enero de 2021;3.960
Total Nacional;13 Ciudad Real;54 años;Hombres;1 de enero de 2021;3.865
Total Nacional;13 Ciudad Real;54 años;Mujeres;1 de enero de 2021;3.741
Total Nacional;13 Ciudad Real;55 años;Hombres;1 de enero de 2021;3.961
Total Nacional;13 Ciudad Real;55 años;Mujeres;1 de enero de 2021;3.828
Total Nacional;13 Ciudad Real;56 años;Hombres;1 de enero de 2021;4.081
Total Nacional;13 Ciudad Real;56 años;Mujeres;1 de enero de 2021;4.030
Total Nacional;13 Ciudad Real;57 años;Hombres;1 de enero de 2021;3.850
Total Nacional;13 Ciudad Real;57 años;Mujeres;1 de enero de 2021;3.687
Total Nacional;13 Ciudad Real;58 años;Hombres;1 de enero de 2021;3.637
Total Nacional;13 Ciudad Real;58 años;Mujeres;1 de enero de 2021;3.543
Total Nacional;13 Ciudad Real;59 años;Hombres;1 de enero de 2021;3.705
Total Nacional;13 Ciudad Real;59 años;Mujeres;1 de enero de 2021;3.799
Total Nacional;13 Ciudad Real;60 años;Hombres;1 de enero de 2021;3.669
Total Nacional;13 Ciudad Real;60 años;Mujeres;1 de enero de 2021;3.700
Total Nacional;13 Ciudad Real;61 años;Hombres;1 de enero de 2021;3.508
Total Nacional;13 Ciudad Real;61 años;Mujeres;1 de enero de 2021;3.571
Total Nacional;13 Ciudad Real;62 años;Hombres;1 de enero de 2021;3.378
Total Nacional;13 Ciudad Real;62 años;Mujeres;1 de enero de 2021;3.346
Total Nacional;13 Ciudad Real;63 años;Hombres;1 de enero de 2021;3.111
Total Nacional;13 Ciudad Real;63 años;Mujeres;1 de enero de 2021;3.239
Total Nacional;13 Ciudad Real;64 años;Hombres;1 de enero de 2021;2.760
Total Nacional;13 Ciudad Real;64 años;Mujeres;1 de enero de 2021;2.901
Total Nacional;13 Ciudad Real;65 años;Hombres;1 de enero de 2021;2.577
Total Nacional;13 Ciudad Real;65 años;Mujeres;1 de enero de 2021;2.640
Total Nacional;13 Ciudad Real;66 años;Hombres;1 de enero de 2021;2.443
Total Nacional;13 Ciudad Real;66 años;Mujeres;1 de enero de 2021;2.562
Total Nacional;13 Ciudad Real;67 años;Hombres;1 de enero de 2021;2.528
Total Nacional;13 Ciudad Real;67 años;Mujeres;1 de enero de 2021;2.624
Total Nacional;13 Ciudad Real;68 años;Hombres;1 de enero de 2021;2.521
Total Nacional;13 Ciudad Real;68 años;Mujeres;1 de enero de 2021;2.631
Total Nacional;13 Ciudad Real;69 años;Hombres;1 de enero de 2021;2.146
Total Nacional;13 Ciudad Real;69 años;Mujeres;1 de enero de 2021;2.332
Total Nacional;13 Ciudad Real;70 años;Hombres;1 de enero de 2021;2.182
Total Nacional;13 Ciudad Real;70 años;Mujeres;1 de enero de 2021;2.391
Total Nacional;13 Ciudad Real;71 años;Hombres;1 de enero de 2021;2.212
Total Nacional;13 Ciudad Real;71 años;Mujeres;1 de enero de 2021;2.490
Total Nacional;13 Ciudad Real;72 años;Hombres;1 de enero de 2021;2.250
Total Nacional;13 Ciudad Real;72 años;Mujeres;1 de enero de 2021;2.755
Total Nacional;13 Ciudad Real;73 años;Hombres;1 de enero de 2021;2.021
Total Nacional;13 Ciudad Real;73 años;Mujeres;1 de enero de 2021;2.384
Total Nacional;13 Ciudad Real;74 años;Hombres;1 de enero de 2021;1.751
Total Nacional;13 Ciudad Real;74 años;Mujeres;1 de enero de 2021;2.052
Total Nacional;13 Ciudad Real;75 años;Hombres;1 de enero de 2021;1.838
Total Nacional;13 Ciudad Real;75 años;Mujeres;1 de enero de 2021;2.350
Total Nacional;13 Ciudad Real;76 años;Hombres;1 de enero de 2021;1.739
Total Nacional;13 Ciudad Real;76 años;Mujeres;1 de enero de 2021;2.253
Total Nacional;13 Ciudad Real;77 años;Hombres;1 de enero de 2021;1.820
Total Nacional;13 Ciudad Real;77 años;Mujeres;1 de enero de 2021;2.257
Total Nacional;13 Ciudad Real;78 años;Hombres;1 de enero de 2021;1.386
Total Nacional;13 Ciudad Real;78 años;Mujeres;1 de enero de 2021;1.876
Total Nacional;13 Ciudad Real;79 años;Hombres;1 de enero de 2021;1.149
Total Nacional;13 Ciudad Real;79 años;Mujeres;1 de enero de 2021;1.487
Total Nacional;13 Ciudad Real;80 años;Hombres;1 de enero de 2021;1.806
Total Nacional;13 Ciudad Real;80 años;Mujeres;1 de enero de 2021;2.561
Total Nacional;13 Ciudad Real;81 años;Hombres;1 de enero de 2021;784
Total Nacional;13 Ciudad Real;81 años;Mujeres;1 de enero de 2021;1.266
Total Nacional;13 Ciudad Real;82 años;Hombres;1 de enero de 2021;1.110
Total Nacional;13 Ciudad Real;82 años;Mujeres;1 de enero de 2021;1.714
Total Nacional;13 Ciudad Real;83 años;Hombres;1 de enero de 2021;1.204
Total Nacional;13 Ciudad Real;83 años;Mujeres;1 de enero de 2021;1.912
Total Nacional;13 Ciudad Real;84 años;Hombres;1 de enero de 2021;1.123
Total Nacional;13 Ciudad Real;84 años;Mujeres;1 de enero de 2021;1.910
Total Nacional;13 Ciudad Real;85 años;Hombres;1 de enero de 2021;1.034
Total Nacional;13 Ciudad Real;85 años;Mujeres;1 de enero de 2021;1.780
Total Nacional;13 Ciudad Real;86 años;Hombres;1 de enero de 2021;941
Total Nacional;13 Ciudad Real;86 años;Mujeres;1 de enero de 2021;1.596
Total Nacional;13 Ciudad Real;87 años;Hombres;1 de enero de 2021;920
Total Nacional;13 Ciudad Real;87 años;Mujeres;1 de enero de 2021;1.587
Total Nacional;13 Ciudad Real;88 años;Hombres;1 de enero de 2021;862
Total Nacional;13 Ciudad Real;88 años;Mujeres;1 de enero de 2021;1.382
Total Nacional;13 Ciudad Real;89 años;Hombres;1 de enero de 2021;684
Total Nacional;13 Ciudad Real;89 años;Mujeres;1 de enero de 2021;1.187
Total Nacional;13 Ciudad Real;90 años;Hombres;1 de enero de 2021;629
Total Nacional;13 Ciudad Real;90 años;Mujeres;1 de enero de 2021;1.086
Total Nacional;13 Ciudad Real;91 años;Hombres;1 de enero de 2021;493
Total Nacional;13 Ciudad Real;91 años;Mujeres;1 de enero de 2021;841
Total Nacional;13 Ciudad Real;92 años;Hombres;1 de enero de 2021;358
Total Nacional;13 Ciudad Real;92 años;Mujeres;1 de enero de 2021;714
Total Nacional;13 Ciudad Real;93 años;Hombres;1 de enero de 2021;266
Total Nacional;13 Ciudad Real;93 años;Mujeres;1 de enero de 2021;556
Total Nacional;13 Ciudad Real;94 años;Hombres;1 de enero de 2021;200
Total Nacional;13 Ciudad Real;94 años;Mujeres;1 de enero de 2021;386
Total Nacional;13 Ciudad Real;95 años;Hombres;1 de enero de 2021;136
Total Nacional;13 Ciudad Real;95 años;Mujeres;1 de enero de 2021;341
Total Nacional;13 Ciudad Real;96 años;Hombres;1 de enero de 2021;82
Total Nacional;13 Ciudad Real;96 años;Mujeres;1 de enero de 2021;229
Total Nacional;13 Ciudad Real;97 años;Hombres;1 de enero de 2021;75
Total Nacional;13 Ciudad Real;97 años;Mujeres;1 de enero de 2021;167
Total Nacional;13 Ciudad Real;98 años;Hombres;1 de enero de 2021;48
Total Nacional;13 Ciudad Real;98 años;Mujeres;1 de enero de 2021;107
Total Nacional;13 Ciudad Real;99 años;Hombres;1 de enero de 2021;28
Total Nacional;13 Ciudad Real;99 años;Mujeres;1 de enero de 2021;69
Total Nacional;13 Ciudad Real;100 y más años;Hombres;1 de enero de 2021;21
Total Nacional;13 Ciudad Real;100 y más años;Mujeres;1 de enero de 2021;99
Total Nacional;14 Córdoba;0 años;Hombres;1 de enero de 2021;2.833
Total Nacional;14 Córdoba;0 años;Mujeres;1 de enero de 2021;2.749
Total Nacional;14 Córdoba;1 año;Hombres;1 de enero de 2021;3.091
Total Nacional;14 Córdoba;1 año;Mujeres;1 de enero de 2021;2.900
Total Nacional;14 Córdoba;2 años;Hombres;1 de enero de 2021;3.149
Total Nacional;14 Córdoba;2 años;Mujeres;1 de enero de 2021;3.069
Total Nacional;14 Córdoba;3 años;Hombres;1 de enero de 2021;3.443
Total Nacional;14 Córdoba;3 años;Mujeres;1 de enero de 2021;3.084
Total Nacional;14 Córdoba;4 años;Hombres;1 de enero de 2021;3.515
Total Nacional;14 Córdoba;4 años;Mujeres;1 de enero de 2021;3.384
Total Nacional;14 Córdoba;5 años;Hombres;1 de enero de 2021;3.565
Total Nacional;14 Córdoba;5 años;Mujeres;1 de enero de 2021;3.447
Total Nacional;14 Córdoba;6 años;Hombres;1 de enero de 2021;3.708
Total Nacional;14 Córdoba;6 años;Mujeres;1 de enero de 2021;3.498
Total Nacional;14 Córdoba;7 años;Hombres;1 de enero de 2021;3.721
Total Nacional;14 Córdoba;7 años;Mujeres;1 de enero de 2021;3.422
Total Nacional;14 Córdoba;8 años;Hombres;1 de enero de 2021;3.888
Total Nacional;14 Córdoba;8 años;Mujeres;1 de enero de 2021;3.654
Total Nacional;14 Córdoba;9 años;Hombres;1 de enero de 2021;4.043
Total Nacional;14 Córdoba;9 años;Mujeres;1 de enero de 2021;3.778
Total Nacional;14 Córdoba;10 años;Hombres;1 de enero de 2021;4.001
Total Nacional;14 Córdoba;10 años;Mujeres;1 de enero de 2021;3.837
Total Nacional;14 Córdoba;11 años;Hombres;1 de enero de 2021;4.238
Total Nacional;14 Córdoba;11 años;Mujeres;1 de enero de 2021;3.977
Total Nacional;14 Córdoba;12 años;Hombres;1 de enero de 2021;4.511
Total Nacional;14 Córdoba;12 años;Mujeres;1 de enero de 2021;4.192
Total Nacional;14 Córdoba;13 años;Hombres;1 de enero de 2021;4.347
Total Nacional;14 Córdoba;13 años;Mujeres;1 de enero de 2021;4.031
Total Nacional;14 Córdoba;14 años;Hombres;1 de enero de 2021;4.503
Total Nacional;14 Córdoba;14 años;Mujeres;1 de enero de 2021;4.218
Total Nacional;14 Córdoba;15 años;Hombres;1 de enero de 2021;4.327
Total Nacional;14 Córdoba;15 años;Mujeres;1 de enero de 2021;4.122
Total Nacional;14 Córdoba;16 años;Hombres;1 de enero de 2021;4.313
Total Nacional;14 Córdoba;16 años;Mujeres;1 de enero de 2021;4.066
Total Nacional;14 Córdoba;17 años;Hombres;1 de enero de 2021;4.300
Total Nacional;14 Córdoba;17 años;Mujeres;1 de enero de 2021;4.087
Total Nacional;14 Córdoba;18 años;Hombres;1 de enero de 2021;4.247
Total Nacional;14 Córdoba;18 años;Mujeres;1 de enero de 2021;3.957
Total Nacional;14 Córdoba;19 años;Hombres;1 de enero de 2021;4.159
Total Nacional;14 Córdoba;19 años;Mujeres;1 de enero de 2021;4.078
Total Nacional;14 Córdoba;20 años;Hombres;1 de enero de 2021;4.391
Total Nacional;14 Córdoba;20 años;Mujeres;1 de enero de 2021;4.093
Total Nacional;14 Córdoba;21 años;Hombres;1 de enero de 2021;4.319
Total Nacional;14 Córdoba;21 años;Mujeres;1 de enero de 2021;3.982
Total Nacional;14 Córdoba;22 años;Hombres;1 de enero de 2021;4.372
Total Nacional;14 Córdoba;22 años;Mujeres;1 de enero de 2021;4.061
Total Nacional;14 Córdoba;23 años;Hombres;1 de enero de 2021;4.233
Total Nacional;14 Córdoba;23 años;Mujeres;1 de enero de 2021;4.014
Total Nacional;14 Córdoba;24 años;Hombres;1 de enero de 2021;4.246
Total Nacional;14 Córdoba;24 años;Mujeres;1 de enero de 2021;3.973
Total Nacional;14 Córdoba;25 años;Hombres;1 de enero de 2021;4.265
Total Nacional;14 Córdoba;25 años;Mujeres;1 de enero de 2021;3.949
Total Nacional;14 Córdoba;26 años;Hombres;1 de enero de 2021;4.437
Total Nacional;14 Córdoba;26 años;Mujeres;1 de enero de 2021;4.232
Total Nacional;14 Córdoba;27 años;Hombres;1 de enero de 2021;4.558
Total Nacional;14 Córdoba;27 años;Mujeres;1 de enero de 2021;4.380
Total Nacional;14 Córdoba;28 años;Hombres;1 de enero de 2021;4.697
Total Nacional;14 Córdoba;28 años;Mujeres;1 de enero de 2021;4.477
Total Nacional;14 Córdoba;29 años;Hombres;1 de enero de 2021;4.665
Total Nacional;14 Córdoba;29 años;Mujeres;1 de enero de 2021;4.413
Total Nacional;14 Córdoba;30 años;Hombres;1 de enero de 2021;4.718
Total Nacional;14 Córdoba;30 años;Mujeres;1 de enero de 2021;4.562
Total Nacional;14 Córdoba;31 años;Hombres;1 de enero de 2021;4.721
Total Nacional;14 Córdoba;31 años;Mujeres;1 de enero de 2021;4.514
Total Nacional;14 Córdoba;32 años;Hombres;1 de enero de 2021;4.885
Total Nacional;14 Córdoba;32 años;Mujeres;1 de enero de 2021;4.399
Total Nacional;14 Córdoba;33 años;Hombres;1 de enero de 2021;4.605
Total Nacional;14 Córdoba;33 años;Mujeres;1 de enero de 2021;4.506
Total Nacional;14 Córdoba;34 años;Hombres;1 de enero de 2021;4.681
Total Nacional;14 Córdoba;34 años;Mujeres;1 de enero de 2021;4.593
Total Nacional;14 Córdoba;35 años;Hombres;1 de enero de 2021;4.722
Total Nacional;14 Córdoba;35 años;Mujeres;1 de enero de 2021;4.629
Total Nacional;14 Córdoba;36 años;Hombres;1 de enero de 2021;5.002
Total Nacional;14 Córdoba;36 años;Mujeres;1 de enero de 2021;4.862
Total Nacional;14 Córdoba;37 años;Hombres;1 de enero de 2021;5.051
Total Nacional;14 Córdoba;37 años;Mujeres;1 de enero de 2021;4.952
Total Nacional;14 Córdoba;38 años;Hombres;1 de enero de 2021;5.247
Total Nacional;14 Córdoba;38 años;Mujeres;1 de enero de 2021;5.179
Total Nacional;14 Córdoba;39 años;Hombres;1 de enero de 2021;5.421
Total Nacional;14 Córdoba;39 años;Mujeres;1 de enero de 2021;5.128
Total Nacional;14 Córdoba;40 años;Hombres;1 de enero de 2021;5.602
Total Nacional;14 Córdoba;40 años;Mujeres;1 de enero de 2021;5.546
Total Nacional;14 Córdoba;41 años;Hombres;1 de enero de 2021;5.781
Total Nacional;14 Córdoba;41 años;Mujeres;1 de enero de 2021;5.610
Total Nacional;14 Córdoba;42 años;Hombres;1 de enero de 2021;5.896
Total Nacional;14 Córdoba;42 años;Mujeres;1 de enero de 2021;5.828
Total Nacional;14 Córdoba;43 años;Hombres;1 de enero de 2021;5.929
Total Nacional;14 Córdoba;43 años;Mujeres;1 de enero de 2021;5.907
Total Nacional;14 Córdoba;44 años;Hombres;1 de enero de 2021;5.993
Total Nacional;14 Córdoba;44 años;Mujeres;1 de enero de 2021;5.940
Total Nacional;14 Córdoba;45 años;Hombres;1 de enero de 2021;5.967
Total Nacional;14 Córdoba;45 años;Mujeres;1 de enero de 2021;5.829
Total Nacional;14 Córdoba;46 años;Hombres;1 de enero de 2021;5.868
Total Nacional;14 Córdoba;46 años;Mujeres;1 de enero de 2021;5.881
Total Nacional;14 Córdoba;47 años;Hombres;1 de enero de 2021;5.691
Total Nacional;14 Córdoba;47 años;Mujeres;1 de enero de 2021;5.747
Total Nacional;14 Córdoba;48 años;Hombres;1 de enero de 2021;5.836
Total Nacional;14 Córdoba;48 años;Mujeres;1 de enero de 2021;5.935
Total Nacional;14 Córdoba;49 años;Hombres;1 de enero de 2021;5.777
Total Nacional;14 Córdoba;49 años;Mujeres;1 de enero de 2021;5.874
Total Nacional;14 Córdoba;50 años;Hombres;1 de enero de 2021;5.834
Total Nacional;14 Córdoba;50 años;Mujeres;1 de enero de 2021;6.050
Total Nacional;14 Córdoba;51 años;Hombres;1 de enero de 2021;6.037
Total Nacional;14 Córdoba;51 años;Mujeres;1 de enero de 2021;6.072
Total Nacional;14 Córdoba;52 años;Hombres;1 de enero de 2021;5.992
Total Nacional;14 Córdoba;52 años;Mujeres;1 de enero de 2021;6.060
Total Nacional;14 Córdoba;53 años;Hombres;1 de enero de 2021;6.256
Total Nacional;14 Córdoba;53 años;Mujeres;1 de enero de 2021;6.490
Total Nacional;14 Córdoba;54 años;Hombres;1 de enero de 2021;6.124
Total Nacional;14 Córdoba;54 años;Mujeres;1 de enero de 2021;6.201
Total Nacional;14 Córdoba;55 años;Hombres;1 de enero de 2021;6.021
Total Nacional;14 Córdoba;55 años;Mujeres;1 de enero de 2021;6.243
Total Nacional;14 Córdoba;56 años;Hombres;1 de enero de 2021;6.357
Total Nacional;14 Córdoba;56 años;Mujeres;1 de enero de 2021;6.581
Total Nacional;14 Córdoba;57 años;Hombres;1 de enero de 2021;5.991
Total Nacional;14 Córdoba;57 años;Mujeres;1 de enero de 2021;6.239
Total Nacional;14 Córdoba;58 años;Hombres;1 de enero de 2021;5.659
Total Nacional;14 Córdoba;58 años;Mujeres;1 de enero de 2021;5.788
Total Nacional;14 Córdoba;59 años;Hombres;1 de enero de 2021;5.554
Total Nacional;14 Córdoba;59 años;Mujeres;1 de enero de 2021;5.799
Total Nacional;14 Córdoba;60 años;Hombres;1 de enero de 2021;5.529
Total Nacional;14 Córdoba;60 años;Mujeres;1 de enero de 2021;5.705
Total Nacional;14 Córdoba;61 años;Hombres;1 de enero de 2021;5.406
Total Nacional;14 Córdoba;61 años;Mujeres;1 de enero de 2021;5.465
Total Nacional;14 Córdoba;62 años;Hombres;1 de enero de 2021;5.306
Total Nacional;14 Córdoba;62 años;Mujeres;1 de enero de 2021;5.503
Total Nacional;14 Córdoba;63 años;Hombres;1 de enero de 2021;4.913
Total Nacional;14 Córdoba;63 años;Mujeres;1 de enero de 2021;5.201
Total Nacional;14 Córdoba;64 años;Hombres;1 de enero de 2021;4.455
Total Nacional;14 Córdoba;64 años;Mujeres;1 de enero de 2021;4.873
Total Nacional;14 Córdoba;65 años;Hombres;1 de enero de 2021;4.254
Total Nacional;14 Córdoba;65 años;Mujeres;1 de enero de 2021;4.618
Total Nacional;14 Córdoba;66 años;Hombres;1 de enero de 2021;4.043
Total Nacional;14 Córdoba;66 años;Mujeres;1 de enero de 2021;4.364
Total Nacional;14 Córdoba;67 años;Hombres;1 de enero de 2021;4.081
Total Nacional;14 Córdoba;67 años;Mujeres;1 de enero de 2021;4.354
Total Nacional;14 Córdoba;68 años;Hombres;1 de enero de 2021;3.912
Total Nacional;14 Córdoba;68 años;Mujeres;1 de enero de 2021;4.114
Total Nacional;14 Córdoba;69 años;Hombres;1 de enero de 2021;3.428
Total Nacional;14 Córdoba;69 años;Mujeres;1 de enero de 2021;3.756
Total Nacional;14 Córdoba;70 años;Hombres;1 de enero de 2021;2.911
Total Nacional;14 Córdoba;70 años;Mujeres;1 de enero de 2021;3.177
Total Nacional;14 Córdoba;71 años;Hombres;1 de enero de 2021;3.353
Total Nacional;14 Córdoba;71 años;Mujeres;1 de enero de 2021;3.862
Total Nacional;14 Córdoba;72 años;Hombres;1 de enero de 2021;3.536
Total Nacional;14 Córdoba;72 años;Mujeres;1 de enero de 2021;4.243
Total Nacional;14 Córdoba;73 años;Hombres;1 de enero de 2021;3.084
Total Nacional;14 Córdoba;73 años;Mujeres;1 de enero de 2021;3.751
Total Nacional;14 Córdoba;74 años;Hombres;1 de enero de 2021;2.575
Total Nacional;14 Córdoba;74 años;Mujeres;1 de enero de 2021;3.225
Total Nacional;14 Córdoba;75 años;Hombres;1 de enero de 2021;2.928
Total Nacional;14 Córdoba;75 años;Mujeres;1 de enero de 2021;3.814
Total Nacional;14 Córdoba;76 años;Hombres;1 de enero de 2021;2.833
Total Nacional;14 Córdoba;76 años;Mujeres;1 de enero de 2021;3.643
Total Nacional;14 Córdoba;77 años;Hombres;1 de enero de 2021;2.803
Total Nacional;14 Córdoba;77 años;Mujeres;1 de enero de 2021;3.577
Total Nacional;14 Córdoba;78 años;Hombres;1 de enero de 2021;2.264
Total Nacional;14 Córdoba;78 años;Mujeres;1 de enero de 2021;3.025
Total Nacional;14 Córdoba;79 años;Hombres;1 de enero de 2021;1.878
Total Nacional;14 Córdoba;79 años;Mujeres;1 de enero de 2021;2.678
Total Nacional;14 Córdoba;80 años;Hombres;1 de enero de 2021;2.303
Total Nacional;14 Córdoba;80 años;Mujeres;1 de enero de 2021;3.385
Total Nacional;14 Córdoba;81 años;Hombres;1 de enero de 2021;1.549
Total Nacional;14 Córdoba;81 años;Mujeres;1 de enero de 2021;2.472
Total Nacional;14 Córdoba;82 años;Hombres;1 de enero de 2021;1.597
Total Nacional;14 Córdoba;82 años;Mujeres;1 de enero de 2021;2.594
Total Nacional;14 Córdoba;83 años;Hombres;1 de enero de 2021;1.724
Total Nacional;14 Córdoba;83 años;Mujeres;1 de enero de 2021;2.515
Total Nacional;14 Córdoba;84 años;Hombres;1 de enero de 2021;1.717
Total Nacional;14 Córdoba;84 años;Mujeres;1 de enero de 2021;2.799
Total Nacional;14 Córdoba;85 años;Hombres;1 de enero de 2021;1.554
Total Nacional;14 Córdoba;85 años;Mujeres;1 de enero de 2021;2.628
Total Nacional;14 Córdoba;86 años;Hombres;1 de enero de 2021;1.332
Total Nacional;14 Córdoba;86 años;Mujeres;1 de enero de 2021;2.362
Total Nacional;14 Córdoba;87 años;Hombres;1 de enero de 2021;1.307
Total Nacional;14 Córdoba;87 años;Mujeres;1 de enero de 2021;2.386
Total Nacional;14 Córdoba;88 años;Hombres;1 de enero de 2021;1.096
Total Nacional;14 Córdoba;88 años;Mujeres;1 de enero de 2021;2.042
Total Nacional;14 Córdoba;89 años;Hombres;1 de enero de 2021;978
