Total Nacional;Provincias;Edad simple;Sexo;Periodo;Total
Total Nacional;28 Madrid;33 años;Hombres;1 de enero de 2018;43.827
Total Nacional;28 Madrid;33 años;Mujeres;1 de enero de 2018;46.030
Total Nacional;28 Madrid;34 años;Hombres;1 de enero de 2018;45.124
Total Nacional;28 Madrid;34 años;Mujeres;1 de enero de 2018;46.987
Total Nacional;28 Madrid;35 años;Hombres;1 de enero de 2018;48.135
Total Nacional;28 Madrid;35 años;Mujeres;1 de enero de 2018;49.955
Total Nacional;28 Madrid;36 años;Hombres;1 de enero de 2018;50.126
Total Nacional;28 Madrid;36 años;Mujeres;1 de enero de 2018;52.019
Total Nacional;28 Madrid;37 años;Hombres;1 de enero de 2018;51.891
Total Nacional;28 Madrid;37 años;Mujeres;1 de enero de 2018;53.559
Total Nacional;28 Madrid;38 años;Hombres;1 de enero de 2018;53.932
Total Nacional;28 Madrid;38 años;Mujeres;1 de enero de 2018;55.646
Total Nacional;28 Madrid;39 años;Hombres;1 de enero de 2018;56.540
Total Nacional;28 Madrid;39 años;Mujeres;1 de enero de 2018;58.179
Total Nacional;28 Madrid;40 años;Hombres;1 de enero de 2018;58.086
Total Nacional;28 Madrid;40 años;Mujeres;1 de enero de 2018;58.735
Total Nacional;28 Madrid;41 años;Hombres;1 de enero de 2018;59.645
Total Nacional;28 Madrid;41 años;Mujeres;1 de enero de 2018;60.868
Total Nacional;28 Madrid;42 años;Hombres;1 de enero de 2018;59.399
Total Nacional;28 Madrid;42 años;Mujeres;1 de enero de 2018;60.122
Total Nacional;28 Madrid;43 años;Hombres;1 de enero de 2018;58.753
Total Nacional;28 Madrid;43 años;Mujeres;1 de enero de 2018;60.220
Total Nacional;28 Madrid;44 años;Hombres;1 de enero de 2018;56.960
Total Nacional;28 Madrid;44 años;Mujeres;1 de enero de 2018;57.921
Total Nacional;28 Madrid;45 años;Hombres;1 de enero de 2018;55.976
Total Nacional;28 Madrid;45 años;Mujeres;1 de enero de 2018;56.908
Total Nacional;28 Madrid;46 años;Hombres;1 de enero de 2018;54.530
Total Nacional;28 Madrid;46 años;Mujeres;1 de enero de 2018;56.417
Total Nacional;28 Madrid;47 años;Hombres;1 de enero de 2018;52.782
Total Nacional;28 Madrid;47 años;Mujeres;1 de enero de 2018;54.298
Total Nacional;28 Madrid;48 años;Hombres;1 de enero de 2018;51.830
Total Nacional;28 Madrid;48 años;Mujeres;1 de enero de 2018;53.725
Total Nacional;28 Madrid;49 años;Hombres;1 de enero de 2018;51.011
Total Nacional;28 Madrid;49 años;Mujeres;1 de enero de 2018;53.507
Total Nacional;28 Madrid;50 años;Hombres;1 de enero de 2018;50.332
Total Nacional;28 Madrid;50 años;Mujeres;1 de enero de 2018;52.988
Total Nacional;28 Madrid;51 años;Hombres;1 de enero de 2018;48.633
Total Nacional;28 Madrid;51 años;Mujeres;1 de enero de 2018;51.213
Total Nacional;28 Madrid;52 años;Hombres;1 de enero de 2018;47.641
Total Nacional;28 Madrid;52 años;Mujeres;1 de enero de 2018;50.953
Total Nacional;28 Madrid;53 años;Hombres;1 de enero de 2018;47.224
Total Nacional;28 Madrid;53 años;Mujeres;1 de enero de 2018;51.204
Total Nacional;28 Madrid;54 años;Hombres;1 de enero de 2018;45.025
Total Nacional;28 Madrid;54 años;Mujeres;1 de enero de 2018;48.931
Total Nacional;28 Madrid;55 años;Hombres;1 de enero de 2018;43.180
Total Nacional;28 Madrid;55 años;Mujeres;1 de enero de 2018;47.192
Total Nacional;28 Madrid;56 años;Hombres;1 de enero de 2018;41.031
Total Nacional;28 Madrid;56 años;Mujeres;1 de enero de 2018;45.230
Total Nacional;28 Madrid;57 años;Hombres;1 de enero de 2018;40.665
Total Nacional;28 Madrid;57 años;Mujeres;1 de enero de 2018;45.120
Total Nacional;28 Madrid;58 años;Hombres;1 de enero de 2018;39.076
Total Nacional;28 Madrid;58 años;Mujeres;1 de enero de 2018;43.717
Total Nacional;28 Madrid;59 años;Hombres;1 de enero de 2018;37.723
Total Nacional;28 Madrid;59 años;Mujeres;1 de enero de 2018;42.796
Total Nacional;28 Madrid;60 años;Hombres;1 de enero de 2018;36.660
Total Nacional;28 Madrid;60 años;Mujeres;1 de enero de 2018;42.194
Total Nacional;28 Madrid;61 años;Hombres;1 de enero de 2018;33.949
Total Nacional;28 Madrid;61 años;Mujeres;1 de enero de 2018;39.306
Total Nacional;28 Madrid;62 años;Hombres;1 de enero de 2018;32.642
Total Nacional;28 Madrid;62 años;Mujeres;1 de enero de 2018;38.171
Total Nacional;28 Madrid;63 años;Hombres;1 de enero de 2018;30.325
Total Nacional;28 Madrid;63 años;Mujeres;1 de enero de 2018;36.435
Total Nacional;28 Madrid;64 años;Hombres;1 de enero de 2018;30.483
Total Nacional;28 Madrid;64 años;Mujeres;1 de enero de 2018;36.193
Total Nacional;28 Madrid;65 años;Hombres;1 de enero de 2018;29.983
Total Nacional;28 Madrid;65 años;Mujeres;1 de enero de 2018;35.574
Total Nacional;28 Madrid;66 años;Hombres;1 de enero de 2018;28.101
Total Nacional;28 Madrid;66 años;Mujeres;1 de enero de 2018;33.628
Total Nacional;28 Madrid;67 años;Hombres;1 de enero de 2018;27.793
Total Nacional;28 Madrid;67 años;Mujeres;1 de enero de 2018;33.100
Total Nacional;28 Madrid;68 años;Hombres;1 de enero de 2018;28.345
Total Nacional;28 Madrid;68 años;Mujeres;1 de enero de 2018;34.512
Total Nacional;28 Madrid;69 años;Hombres;1 de enero de 2018;29.507
Total Nacional;28 Madrid;69 años;Mujeres;1 de enero de 2018;36.294
Total Nacional;28 Madrid;70 años;Hombres;1 de enero de 2018;26.546
Total Nacional;28 Madrid;70 años;Mujeres;1 de enero de 2018;32.440
Total Nacional;28 Madrid;71 años;Hombres;1 de enero de 2018;24.468
Total Nacional;28 Madrid;71 años;Mujeres;1 de enero de 2018;30.528
Total Nacional;28 Madrid;72 años;Hombres;1 de enero de 2018;25.347
Total Nacional;28 Madrid;72 años;Mujeres;1 de enero de 2018;31.806
Total Nacional;28 Madrid;73 años;Hombres;1 de enero de 2018;24.013
Total Nacional;28 Madrid;73 años;Mujeres;1 de enero de 2018;30.663
Total Nacional;28 Madrid;74 años;Hombres;1 de enero de 2018;23.100
Total Nacional;28 Madrid;74 años;Mujeres;1 de enero de 2018;29.285
Total Nacional;28 Madrid;75 años;Hombres;1 de enero de 2018;19.248
Total Nacional;28 Madrid;75 años;Mujeres;1 de enero de 2018;24.477
Total Nacional;28 Madrid;76 años;Hombres;1 de enero de 2018;17.318
Total Nacional;28 Madrid;76 años;Mujeres;1 de enero de 2018;21.959
Total Nacional;28 Madrid;77 años;Hombres;1 de enero de 2018;21.157
Total Nacional;28 Madrid;77 años;Mujeres;1 de enero de 2018;28.148
Total Nacional;28 Madrid;78 años;Hombres;1 de enero de 2018;12.347
Total Nacional;28 Madrid;78 años;Mujeres;1 de enero de 2018;17.563
Total Nacional;28 Madrid;79 años;Hombres;1 de enero de 2018;14.246
Total Nacional;28 Madrid;79 años;Mujeres;1 de enero de 2018;20.119
Total Nacional;28 Madrid;80 años;Hombres;1 de enero de 2018;14.785
Total Nacional;28 Madrid;80 años;Mujeres;1 de enero de 2018;21.825
Total Nacional;28 Madrid;81 años;Hombres;1 de enero de 2018;14.954
Total Nacional;28 Madrid;81 años;Mujeres;1 de enero de 2018;23.038
Total Nacional;28 Madrid;82 años;Hombres;1 de enero de 2018;13.559
Total Nacional;28 Madrid;82 años;Mujeres;1 de enero de 2018;21.068
Total Nacional;28 Madrid;83 años;Hombres;1 de enero de 2018;12.787
Total Nacional;28 Madrid;83 años;Mujeres;1 de enero de 2018;20.375
Total Nacional;28 Madrid;84 años;Hombres;1 de enero de 2018;12.034
Total Nacional;28 Madrid;84 años;Mujeres;1 de enero de 2018;20.145
Total Nacional;28 Madrid;85 años;Hombres;1 de enero de 2018;10.980
Total Nacional;28 Madrid;85 años;Mujeres;1 de enero de 2018;18.636
Total Nacional;28 Madrid;86 años;Hombres;1 de enero de 2018;9.367
Total Nacional;28 Madrid;86 años;Mujeres;1 de enero de 2018;16.658
Total Nacional;28 Madrid;87 años;Hombres;1 de enero de 2018;8.242
Total Nacional;28 Madrid;87 años;Mujeres;1 de enero de 2018;15.669
Total Nacional;28 Madrid;88 años;Hombres;1 de enero de 2018;6.957
Total Nacional;28 Madrid;88 años;Mujeres;1 de enero de 2018;13.869
Total Nacional;28 Madrid;89 años;Hombres;1 de enero de 2018;5.707
Total Nacional;28 Madrid;89 años;Mujeres;1 de enero de 2018;12.508
Total Nacional;28 Madrid;90 años;Hombres;1 de enero de 2018;4.479
Total Nacional;28 Madrid;90 años;Mujeres;1 de enero de 2018;10.387
Total Nacional;28 Madrid;91 años;Hombres;1 de enero de 2018;3.663
Total Nacional;28 Madrid;91 años;Mujeres;1 de enero de 2018;8.854
Total Nacional;28 Madrid;92 años;Hombres;1 de enero de 2018;2.834
Total Nacional;28 Madrid;92 años;Mujeres;1 de enero de 2018;7.311
Total Nacional;28 Madrid;93 años;Hombres;1 de enero de 2018;2.160
Total Nacional;28 Madrid;93 años;Mujeres;1 de enero de 2018;6.015
Total Nacional;28 Madrid;94 años;Hombres;1 de enero de 2018;1.631
Total Nacional;28 Madrid;94 años;Mujeres;1 de enero de 2018;4.742
Total Nacional;28 Madrid;95 años;Hombres;1 de enero de 2018;1.159
Total Nacional;28 Madrid;95 años;Mujeres;1 de enero de 2018;3.867
Total Nacional;28 Madrid;96 años;Hombres;1 de enero de 2018;783
Total Nacional;28 Madrid;96 años;Mujeres;1 de enero de 2018;2.736
Total Nacional;28 Madrid;97 años;Hombres;1 de enero de 2018;516
Total Nacional;28 Madrid;97 años;Mujeres;1 de enero de 2018;2.010
Total Nacional;28 Madrid;98 años;Hombres;1 de enero de 2018;348
Total Nacional;28 Madrid;98 años;Mujeres;1 de enero de 2018;1.318
Total Nacional;28 Madrid;99 años;Hombres;1 de enero de 2018;214
Total Nacional;28 Madrid;99 años;Mujeres;1 de enero de 2018;897
Total Nacional;28 Madrid;100 y más años;Hombres;1 de enero de 2018;242
Total Nacional;28 Madrid;100 y más años;Mujeres;1 de enero de 2018;1.470
Total Nacional;29 Málaga;0 años;Hombres;1 de enero de 2018;7.381
Total Nacional;29 Málaga;0 años;Mujeres;1 de enero de 2018;7.100
Total Nacional;29 Málaga;1 año;Hombres;1 de enero de 2018;7.895
Total Nacional;29 Málaga;1 año;Mujeres;1 de enero de 2018;7.361
Total Nacional;29 Málaga;2 años;Hombres;1 de enero de 2018;8.134
Total Nacional;29 Málaga;2 años;Mujeres;1 de enero de 2018;7.649
Total Nacional;29 Málaga;3 años;Hombres;1 de enero de 2018;8.301
Total Nacional;29 Málaga;3 años;Mujeres;1 de enero de 2018;7.943
Total Nacional;29 Málaga;4 años;Hombres;1 de enero de 2018;8.364
Total Nacional;29 Málaga;4 años;Mujeres;1 de enero de 2018;7.842
Total Nacional;29 Málaga;5 años;Hombres;1 de enero de 2018;8.950
Total Nacional;29 Málaga;5 años;Mujeres;1 de enero de 2018;8.471
Total Nacional;29 Málaga;6 años;Hombres;1 de enero de 2018;9.097
Total Nacional;29 Málaga;6 años;Mujeres;1 de enero de 2018;8.768
Total Nacional;29 Málaga;7 años;Hombres;1 de enero de 2018;9.362
Total Nacional;29 Málaga;7 años;Mujeres;1 de enero de 2018;8.782
Total Nacional;29 Málaga;8 años;Hombres;1 de enero de 2018;9.511
Total Nacional;29 Málaga;8 años;Mujeres;1 de enero de 2018;9.093
Total Nacional;29 Málaga;9 años;Hombres;1 de enero de 2018;10.057
Total Nacional;29 Málaga;9 años;Mujeres;1 de enero de 2018;9.322
Total Nacional;29 Málaga;10 años;Hombres;1 de enero de 2018;9.770
Total Nacional;29 Málaga;10 años;Mujeres;1 de enero de 2018;9.364
Total Nacional;29 Málaga;11 años;Hombres;1 de enero de 2018;9.878
Total Nacional;29 Málaga;11 años;Mujeres;1 de enero de 2018;9.122
Total Nacional;29 Málaga;12 años;Hombres;1 de enero de 2018;9.610
Total Nacional;29 Málaga;12 años;Mujeres;1 de enero de 2018;9.274
Total Nacional;29 Málaga;13 años;Hombres;1 de enero de 2018;9.408
Total Nacional;29 Málaga;13 años;Mujeres;1 de enero de 2018;8.974
Total Nacional;29 Málaga;14 años;Hombres;1 de enero de 2018;9.189
Total Nacional;29 Málaga;14 años;Mujeres;1 de enero de 2018;8.716
Total Nacional;29 Málaga;15 años;Hombres;1 de enero de 2018;8.779
Total Nacional;29 Málaga;15 años;Mujeres;1 de enero de 2018;8.269
Total Nacional;29 Málaga;16 años;Hombres;1 de enero de 2018;8.738
Total Nacional;29 Málaga;16 años;Mujeres;1 de enero de 2018;8.412
Total Nacional;29 Málaga;17 años;Hombres;1 de enero de 2018;8.747
Total Nacional;29 Málaga;17 años;Mujeres;1 de enero de 2018;8.172
Total Nacional;29 Málaga;18 años;Hombres;1 de enero de 2018;8.611
Total Nacional;29 Málaga;18 años;Mujeres;1 de enero de 2018;8.090
Total Nacional;29 Málaga;19 años;Hombres;1 de enero de 2018;8.309
Total Nacional;29 Málaga;19 años;Mujeres;1 de enero de 2018;7.737
Total Nacional;29 Málaga;20 años;Hombres;1 de enero de 2018;8.162
Total Nacional;29 Málaga;20 años;Mujeres;1 de enero de 2018;7.891
Total Nacional;29 Málaga;21 años;Hombres;1 de enero de 2018;8.223
Total Nacional;29 Málaga;21 años;Mujeres;1 de enero de 2018;7.931
Total Nacional;29 Málaga;22 años;Hombres;1 de enero de 2018;8.141
Total Nacional;29 Málaga;22 años;Mujeres;1 de enero de 2018;7.903
Total Nacional;29 Málaga;23 años;Hombres;1 de enero de 2018;8.073
Total Nacional;29 Málaga;23 años;Mujeres;1 de enero de 2018;7.983
Total Nacional;29 Málaga;24 años;Hombres;1 de enero de 2018;8.693
Total Nacional;29 Málaga;24 años;Mujeres;1 de enero de 2018;8.369
Total Nacional;29 Málaga;25 años;Hombres;1 de enero de 2018;9.003
Total Nacional;29 Málaga;25 años;Mujeres;1 de enero de 2018;9.022
Total Nacional;29 Málaga;26 años;Hombres;1 de enero de 2018;8.980
Total Nacional;29 Málaga;26 años;Mujeres;1 de enero de 2018;8.874
Total Nacional;29 Málaga;27 años;Hombres;1 de enero de 2018;9.076
Total Nacional;29 Málaga;27 años;Mujeres;1 de enero de 2018;8.986
Total Nacional;29 Málaga;28 años;Hombres;1 de enero de 2018;9.348
Total Nacional;29 Málaga;28 años;Mujeres;1 de enero de 2018;9.495
Total Nacional;29 Málaga;29 años;Hombres;1 de enero de 2018;9.341
Total Nacional;29 Málaga;29 años;Mujeres;1 de enero de 2018;9.599
Total Nacional;29 Málaga;30 años;Hombres;1 de enero de 2018;9.659
Total Nacional;29 Málaga;30 años;Mujeres;1 de enero de 2018;10.119
Total Nacional;29 Málaga;31 años;Hombres;1 de enero de 2018;9.966
Total Nacional;29 Málaga;31 años;Mujeres;1 de enero de 2018;10.464
Total Nacional;29 Málaga;32 años;Hombres;1 de enero de 2018;10.430
Total Nacional;29 Málaga;32 años;Mujeres;1 de enero de 2018;10.890
Total Nacional;29 Málaga;33 años;Hombres;1 de enero de 2018;10.921
Total Nacional;29 Málaga;33 años;Mujeres;1 de enero de 2018;11.644
Total Nacional;29 Málaga;34 años;Hombres;1 de enero de 2018;11.549
Total Nacional;29 Málaga;34 años;Mujeres;1 de enero de 2018;11.849
Total Nacional;29 Málaga;35 años;Hombres;1 de enero de 2018;12.211
Total Nacional;29 Málaga;35 años;Mujeres;1 de enero de 2018;12.515
Total Nacional;29 Málaga;36 años;Hombres;1 de enero de 2018;12.576
Total Nacional;29 Málaga;36 años;Mujeres;1 de enero de 2018;13.106
Total Nacional;29 Málaga;37 años;Hombres;1 de enero de 2018;13.410
Total Nacional;29 Málaga;37 años;Mujeres;1 de enero de 2018;13.559
Total Nacional;29 Málaga;38 años;Hombres;1 de enero de 2018;13.463
Total Nacional;29 Málaga;38 años;Mujeres;1 de enero de 2018;13.565
Total Nacional;29 Málaga;39 años;Hombres;1 de enero de 2018;14.062
Total Nacional;29 Málaga;39 años;Mujeres;1 de enero de 2018;14.048
Total Nacional;29 Málaga;40 años;Hombres;1 de enero de 2018;14.381
Total Nacional;29 Málaga;40 años;Mujeres;1 de enero de 2018;14.110
Total Nacional;29 Málaga;41 años;Hombres;1 de enero de 2018;14.403
Total Nacional;29 Málaga;41 años;Mujeres;1 de enero de 2018;14.257
Total Nacional;29 Málaga;42 años;Hombres;1 de enero de 2018;14.445
Total Nacional;29 Málaga;42 años;Mujeres;1 de enero de 2018;14.243
Total Nacional;29 Málaga;43 años;Hombres;1 de enero de 2018;14.152
Total Nacional;29 Málaga;43 años;Mujeres;1 de enero de 2018;13.954
Total Nacional;29 Málaga;44 años;Hombres;1 de enero de 2018;14.155
Total Nacional;29 Málaga;44 años;Mujeres;1 de enero de 2018;13.849
Total Nacional;29 Málaga;45 años;Hombres;1 de enero de 2018;13.834
Total Nacional;29 Málaga;45 años;Mujeres;1 de enero de 2018;14.025
Total Nacional;29 Málaga;46 años;Hombres;1 de enero de 2018;13.655
Total Nacional;29 Málaga;46 años;Mujeres;1 de enero de 2018;13.540
Total Nacional;29 Málaga;47 años;Hombres;1 de enero de 2018;13.411
Total Nacional;29 Málaga;47 años;Mujeres;1 de enero de 2018;13.305
Total Nacional;29 Málaga;48 años;Hombres;1 de enero de 2018;13.133
Total Nacional;29 Málaga;48 años;Mujeres;1 de enero de 2018;13.303
Total Nacional;29 Málaga;49 años;Hombres;1 de enero de 2018;13.031
Total Nacional;29 Málaga;49 años;Mujeres;1 de enero de 2018;13.175
Total Nacional;29 Málaga;50 años;Hombres;1 de enero de 2018;13.129
Total Nacional;29 Málaga;50 años;Mujeres;1 de enero de 2018;13.502
Total Nacional;29 Málaga;51 años;Hombres;1 de enero de 2018;12.808
Total Nacional;29 Málaga;51 años;Mujeres;1 de enero de 2018;12.922
Total Nacional;29 Málaga;52 años;Hombres;1 de enero de 2018;12.503
Total Nacional;29 Málaga;52 años;Mujeres;1 de enero de 2018;12.900
Total Nacional;29 Málaga;53 años;Hombres;1 de enero de 2018;12.813
Total Nacional;29 Málaga;53 años;Mujeres;1 de enero de 2018;13.130
Total Nacional;29 Málaga;54 años;Hombres;1 de enero de 2018;12.026
Total Nacional;29 Málaga;54 años;Mujeres;1 de enero de 2018;12.533
Total Nacional;29 Málaga;55 años;Hombres;1 de enero de 2018;11.398
Total Nacional;29 Málaga;55 años;Mujeres;1 de enero de 2018;11.938
Total Nacional;29 Málaga;56 años;Hombres;1 de enero de 2018;10.818
Total Nacional;29 Málaga;56 años;Mujeres;1 de enero de 2018;11.191
Total Nacional;29 Málaga;57 años;Hombres;1 de enero de 2018;10.889
Total Nacional;29 Málaga;57 años;Mujeres;1 de enero de 2018;11.341
Total Nacional;29 Málaga;58 años;Hombres;1 de enero de 2018;10.367
Total Nacional;29 Málaga;58 años;Mujeres;1 de enero de 2018;11.241
Total Nacional;29 Málaga;59 años;Hombres;1 de enero de 2018;10.116
Total Nacional;29 Málaga;59 años;Mujeres;1 de enero de 2018;10.788
Total Nacional;29 Málaga;60 años;Hombres;1 de enero de 2018;9.854
Total Nacional;29 Málaga;60 años;Mujeres;1 de enero de 2018;10.549
Total Nacional;29 Málaga;61 años;Hombres;1 de enero de 2018;9.029
Total Nacional;29 Málaga;61 años;Mujeres;1 de enero de 2018;9.857
Total Nacional;29 Málaga;62 años;Hombres;1 de enero de 2018;9.039
Total Nacional;29 Málaga;62 años;Mujeres;1 de enero de 2018;9.573
Total Nacional;29 Málaga;63 años;Hombres;1 de enero de 2018;8.369
Total Nacional;29 Málaga;63 años;Mujeres;1 de enero de 2018;9.297
Total Nacional;29 Málaga;64 años;Hombres;1 de enero de 2018;8.364
Total Nacional;29 Málaga;64 años;Mujeres;1 de enero de 2018;9.129
Total Nacional;29 Málaga;65 años;Hombres;1 de enero de 2018;8.353
Total Nacional;29 Málaga;65 años;Mujeres;1 de enero de 2018;8.987
Total Nacional;29 Málaga;66 años;Hombres;1 de enero de 2018;7.884
Total Nacional;29 Málaga;66 años;Mujeres;1 de enero de 2018;8.561
Total Nacional;29 Málaga;67 años;Hombres;1 de enero de 2018;7.347
Total Nacional;29 Málaga;67 años;Mujeres;1 de enero de 2018;7.994
Total Nacional;29 Málaga;68 años;Hombres;1 de enero de 2018;7.881
Total Nacional;29 Málaga;68 años;Mujeres;1 de enero de 2018;8.502
Total Nacional;29 Málaga;69 años;Hombres;1 de enero de 2018;8.155
Total Nacional;29 Málaga;69 años;Mujeres;1 de enero de 2018;8.983
Total Nacional;29 Málaga;70 años;Hombres;1 de enero de 2018;7.852
Total Nacional;29 Málaga;70 años;Mujeres;1 de enero de 2018;8.285
Total Nacional;29 Málaga;71 años;Hombres;1 de enero de 2018;7.189
Total Nacional;29 Málaga;71 años;Mujeres;1 de enero de 2018;7.895
Total Nacional;29 Málaga;72 años;Hombres;1 de enero de 2018;7.332
Total Nacional;29 Málaga;72 años;Mujeres;1 de enero de 2018;8.080
Total Nacional;29 Málaga;73 años;Hombres;1 de enero de 2018;6.702
Total Nacional;29 Málaga;73 años;Mujeres;1 de enero de 2018;7.360
Total Nacional;29 Málaga;74 años;Hombres;1 de enero de 2018;6.376
Total Nacional;29 Málaga;74 años;Mujeres;1 de enero de 2018;7.536
Total Nacional;29 Málaga;75 años;Hombres;1 de enero de 2018;5.475
Total Nacional;29 Málaga;75 años;Mujeres;1 de enero de 2018;6.332
Total Nacional;29 Málaga;76 años;Hombres;1 de enero de 2018;4.692
Total Nacional;29 Málaga;76 años;Mujeres;1 de enero de 2018;5.321
Total Nacional;29 Málaga;77 años;Hombres;1 de enero de 2018;5.301
Total Nacional;29 Málaga;77 años;Mujeres;1 de enero de 2018;6.448
Total Nacional;29 Málaga;78 años;Hombres;1 de enero de 2018;3.980
Total Nacional;29 Málaga;78 años;Mujeres;1 de enero de 2018;4.945
Total Nacional;29 Málaga;79 años;Hombres;1 de enero de 2018;3.808
Total Nacional;29 Málaga;79 años;Mujeres;1 de enero de 2018;4.981
Total Nacional;29 Málaga;80 años;Hombres;1 de enero de 2018;4.016
Total Nacional;29 Málaga;80 años;Mujeres;1 de enero de 2018;5.444
Total Nacional;29 Málaga;81 años;Hombres;1 de enero de 2018;3.736
Total Nacional;29 Málaga;81 años;Mujeres;1 de enero de 2018;5.125
Total Nacional;29 Málaga;82 años;Hombres;1 de enero de 2018;3.321
Total Nacional;29 Málaga;82 años;Mujeres;1 de enero de 2018;4.676
Total Nacional;29 Málaga;83 años;Hombres;1 de enero de 2018;2.761
Total Nacional;29 Málaga;83 años;Mujeres;1 de enero de 2018;4.291
Total Nacional;29 Málaga;84 años;Hombres;1 de enero de 2018;2.658
Total Nacional;29 Málaga;84 años;Mujeres;1 de enero de 2018;3.956
Total Nacional;29 Málaga;85 años;Hombres;1 de enero de 2018;2.376
Total Nacional;29 Málaga;85 años;Mujeres;1 de enero de 2018;3.849
Total Nacional;29 Málaga;86 años;Hombres;1 de enero de 2018;2.059
Total Nacional;29 Málaga;86 años;Mujeres;1 de enero de 2018;3.205
Total Nacional;29 Málaga;87 años;Hombres;1 de enero de 2018;1.687
Total Nacional;29 Málaga;87 años;Mujeres;1 de enero de 2018;3.053
Total Nacional;29 Málaga;88 años;Hombres;1 de enero de 2018;1.372
Total Nacional;29 Málaga;88 años;Mujeres;1 de enero de 2018;2.474
Total Nacional;29 Málaga;89 años;Hombres;1 de enero de 2018;1.064
Total Nacional;29 Málaga;89 años;Mujeres;1 de enero de 2018;2.100
Total Nacional;29 Málaga;90 años;Hombres;1 de enero de 2018;829
Total Nacional;29 Málaga;90 años;Mujeres;1 de enero de 2018;1.672
Total Nacional;29 Málaga;91 años;Hombres;1 de enero de 2018;670
Total Nacional;29 Málaga;91 años;Mujeres;1 de enero de 2018;1.462
Total Nacional;29 Málaga;92 años;Hombres;1 de enero de 2018;521
Total Nacional;29 Málaga;92 años;Mujeres;1 de enero de 2018;1.115
Total Nacional;29 Málaga;93 años;Hombres;1 de enero de 2018;384
Total Nacional;29 Málaga;93 años;Mujeres;1 de enero de 2018;906
Total Nacional;29 Málaga;94 años;Hombres;1 de enero de 2018;322
Total Nacional;29 Málaga;94 años;Mujeres;1 de enero de 2018;687
Total Nacional;29 Málaga;95 años;Hombres;1 de enero de 2018;217
Total Nacional;29 Málaga;95 años;Mujeres;1 de enero de 2018;549
Total Nacional;29 Málaga;96 años;Hombres;1 de enero de 2018;165
Total Nacional;29 Málaga;96 años;Mujeres;1 de enero de 2018;407
Total Nacional;29 Málaga;97 años;Hombres;1 de enero de 2018;113
Total Nacional;29 Málaga;97 años;Mujeres;1 de enero de 2018;272
Total Nacional;29 Málaga;98 años;Hombres;1 de enero de 2018;68
Total Nacional;29 Málaga;98 años;Mujeres;1 de enero de 2018;179
Total Nacional;29 Málaga;99 años;Hombres;1 de enero de 2018;54
Total Nacional;29 Málaga;99 años;Mujeres;1 de enero de 2018;120
Total Nacional;29 Málaga;100 y más años;Hombres;1 de enero de 2018;33
Total Nacional;29 Málaga;100 y más años;Mujeres;1 de enero de 2018;138
Total Nacional;30 Murcia;0 años;Hombres;1 de enero de 2018;7.743
Total Nacional;30 Murcia;0 años;Mujeres;1 de enero de 2018;7.360
Total Nacional;30 Murcia;1 año;Hombres;1 de enero de 2018;8.094
Total Nacional;30 Murcia;1 año;Mujeres;1 de enero de 2018;7.560
Total Nacional;30 Murcia;2 años;Hombres;1 de enero de 2018;8.256
Total Nacional;30 Murcia;2 años;Mujeres;1 de enero de 2018;7.868
Total Nacional;30 Murcia;3 años;Hombres;1 de enero de 2018;8.595
Total Nacional;30 Murcia;3 años;Mujeres;1 de enero de 2018;7.923
Total Nacional;30 Murcia;4 años;Hombres;1 de enero de 2018;8.405
Total Nacional;30 Murcia;4 años;Mujeres;1 de enero de 2018;7.941
Total Nacional;30 Murcia;5 años;Hombres;1 de enero de 2018;8.774
Total Nacional;30 Murcia;5 años;Mujeres;1 de enero de 2018;8.088
Total Nacional;30 Murcia;6 años;Hombres;1 de enero de 2018;8.947
Total Nacional;30 Murcia;6 años;Mujeres;1 de enero de 2018;8.406
Total Nacional;30 Murcia;7 años;Hombres;1 de enero de 2018;9.071
Total Nacional;30 Murcia;7 años;Mujeres;1 de enero de 2018;8.485
Total Nacional;30 Murcia;8 años;Hombres;1 de enero de 2018;9.368
Total Nacional;30 Murcia;8 años;Mujeres;1 de enero de 2018;8.749
Total Nacional;30 Murcia;9 años;Hombres;1 de enero de 2018;9.777
Total Nacional;30 Murcia;9 años;Mujeres;1 de enero de 2018;9.238
Total Nacional;30 Murcia;10 años;Hombres;1 de enero de 2018;9.475
Total Nacional;30 Murcia;10 años;Mujeres;1 de enero de 2018;8.976
Total Nacional;30 Murcia;11 años;Hombres;1 de enero de 2018;9.466
Total Nacional;30 Murcia;11 años;Mujeres;1 de enero de 2018;8.787
Total Nacional;30 Murcia;12 años;Hombres;1 de enero de 2018;9.139
Total Nacional;30 Murcia;12 años;Mujeres;1 de enero de 2018;8.556
Total Nacional;30 Murcia;13 años;Hombres;1 de enero de 2018;9.005
Total Nacional;30 Murcia;13 años;Mujeres;1 de enero de 2018;8.400
Total Nacional;30 Murcia;14 años;Hombres;1 de enero de 2018;9.025
Total Nacional;30 Murcia;14 años;Mujeres;1 de enero de 2018;8.319
Total Nacional;30 Murcia;15 años;Hombres;1 de enero de 2018;8.624
Total Nacional;30 Murcia;15 años;Mujeres;1 de enero de 2018;8.084
Total Nacional;30 Murcia;16 años;Hombres;1 de enero de 2018;8.424
Total Nacional;30 Murcia;16 años;Mujeres;1 de enero de 2018;8.207
Total Nacional;30 Murcia;17 años;Hombres;1 de enero de 2018;8.482
